4.2407e-11,0,4.2407e-11,0,4.2407e-11,0,4.2407e-11,0,4.2407e-11,0,4.2407e-11,0,4.2407e-11,0,4.2407e-11,0.20012
4.608e-11,0,4.608e-11,0,4.608e-11,0,4.608e-11,0,4.608e-11,0,4.608e-11,0,4.608e-11,0,4.608e-11,0.20013
4.9522e-11,0,4.9522e-11,0,4.9522e-11,0,4.9522e-11,0,4.9522e-11,0,4.9522e-11,0,4.9522e-11,0,4.9522e-11,0.20014
5.2786e-11,0,5.2786e-11,0,5.2786e-11,0,5.2786e-11,0,5.2786e-11,0,5.2786e-11,0,5.2786e-11,0,5.2786e-11,0.20015
5.6436e-11,0,5.6436e-11,0,5.6436e-11,0,5.6436e-11,0,5.6436e-11,0,5.6436e-11,0,5.6436e-11,0,5.6436e-11,0.20016
6.129e-11,0,6.129e-11,0,6.129e-11,0,6.129e-11,0,6.129e-11,0,6.129e-11,0,6.129e-11,0,6.129e-11,0.20017
6.5091e-11,0,6.5091e-11,0,6.5091e-11,0,6.5091e-11,0,6.5091e-11,0,6.5091e-11,0,6.5091e-11,0,6.5091e-11,0.20018
6.9811e-11,0,6.9811e-11,0,6.9811e-11,0,6.9811e-11,0,6.9811e-11,0,6.9811e-11,0,6.9811e-11,0,6.9811e-11,0.2002
7.512e-11,0,7.512e-11,0,7.512e-11,0,7.512e-11,0,7.512e-11,0,7.512e-11,0,7.512e-11,0,7.512e-11,0.20021
8.2017e-11,0,8.2017e-11,0,8.2017e-11,0,8.2017e-11,0,8.2017e-11,0,8.2017e-11,0,8.2017e-11,0,8.2017e-11,0.20023
9.04e-11,0,9.04e-11,0,9.04e-11,0,9.04e-11,0,9.04e-11,0,9.04e-11,0,9.04e-11,0,9.04e-11,0.20026
1.0135e-10,0,1.0135e-10,0,1.0135e-10,0,1.0135e-10,0,1.0135e-10,0,1.0135e-10,0,1.0135e-10,0,1.0135e-10,0.20029
1.1585e-10,0,1.1585e-10,0,1.1585e-10,0,1.1585e-10,0,1.1585e-10,0,1.1585e-10,0,1.1585e-10,0,1.1585e-10,0.20033
1.3686e-10,0,1.3686e-10,0,1.3686e-10,0,1.3686e-10,0,1.3686e-10,0,1.3686e-10,0,1.3686e-10,0,1.3686e-10,0.20039
1.6993e-10,0,1.6993e-10,0,1.6993e-10,0,1.6993e-10,0,1.6993e-10,0,1.6993e-10,0,1.6993e-10,0,1.6993e-10,0.20048
2.3253e-10,0,2.3253e-10,0,2.3253e-10,0,2.3253e-10,0,2.3253e-10,0,2.3253e-10,0,2.3253e-10,0,2.3253e-10,0.20066
3.5774e-10,0,3.5774e-10,0,3.5774e-10,0,3.5774e-10,0,3.5774e-10,0,3.5774e-10,0,3.5774e-10,0,3.5774e-10,0.20101
6.0816e-10,0,6.0816e-10,0,6.0816e-10,0,6.0816e-10,0,6.0816e-10,0,6.0816e-10,0,6.0816e-10,0,6.0816e-10,0.20172
1.109e-09,0,1.109e-09,0,1.109e-09,0,1.109e-09,0,1.109e-09,0,1.109e-09,0,1.109e-09,0,1.109e-09,0.20314
2.1107e-09,0,2.1107e-09,0,2.1107e-09,0,2.1107e-09,0,2.1107e-09,0,2.1107e-09,0,2.1107e-09,0,2.1107e-09,0.20597
3.5603e-09,0,3.5603e-09,0,3.5603e-09,0,3.5603e-09,0,3.5603e-09,0,3.5603e-09,0,3.5603e-09,0,3.5603e-09,0.21006
5.01e-09,0,5.01e-09,0,5.01e-09,0,5.01e-09,0,5.01e-09,0,5.01e-09,0,5.01e-09,0,5.01e-09,0.21416
5.0159e-09,0,5.0159e-09,0,5.0159e-09,0,5.0159e-09,0,5.0159e-09,0,5.0159e-09,0,5.0159e-09,0,5.0159e-09,0.21417
5.02e-09,0,5.02e-09,0,5.02e-09,0,5.02e-09,0,5.02e-09,0,5.02e-09,0,5.02e-09,0,5.02e-09,0.21419
5.0204e-09,0,5.0204e-09,0,5.0204e-09,0,5.0204e-09,0,5.0204e-09,0,5.0204e-09,0,5.0204e-09,0,5.0204e-09,0.21419
5.0212e-09,0,5.0212e-09,0,5.0212e-09,0,5.0212e-09,0,5.0212e-09,0,5.0212e-09,0,5.0212e-09,0,5.0212e-09,0.21419
5.022e-09,0,5.022e-09,0,5.022e-09,0,5.022e-09,0,5.022e-09,0,5.022e-09,0,5.022e-09,0,5.022e-09,0.21419
5.0235e-09,0,5.0235e-09,0,5.0235e-09,0,5.0235e-09,0,5.0235e-09,0,5.0235e-09,0,5.0235e-09,0,5.0235e-09,0.2142
5.0265e-09,0,5.0265e-09,0,5.0265e-09,0,5.0265e-09,0,5.0265e-09,0,5.0265e-09,0,5.0265e-09,0,5.0265e-09,0.2142
5.0313e-09,0,5.0313e-09,0,5.0313e-09,0,5.0313e-09,0,5.0313e-09,0,5.0313e-09,0,5.0313e-09,0,5.0313e-09,0.21422
5.0369e-09,0,5.0369e-09,0,5.0369e-09,0,5.0369e-09,0,5.0369e-09,0,5.0369e-09,0,5.0369e-09,0,5.0369e-09,0.21423
5.0441e-09,0,5.0441e-09,0,5.0441e-09,0,5.0441e-09,0,5.0441e-09,0,5.0441e-09,0,5.0441e-09,0,5.0441e-09,0.21425
5.0497e-09,0,5.0497e-09,0,5.0497e-09,0,5.0497e-09,0,5.0497e-09,0,5.0497e-09,0,5.0497e-09,0,5.0497e-09,0.21427
5.0541e-09,0,5.0541e-09,0,5.0541e-09,0,5.0541e-09,0,5.0541e-09,0,5.0541e-09,0,5.0541e-09,0,5.0541e-09,0.21428
5.0585e-09,0,5.0585e-09,0,5.0585e-09,0,5.0585e-09,0,5.0585e-09,0,5.0585e-09,0,5.0585e-09,0,5.0585e-09,0.21429
5.0646e-09,0,5.0646e-09,0,5.0646e-09,0,5.0646e-09,0,5.0646e-09,0,5.0646e-09,0,5.0646e-09,0,5.0646e-09,0.21431
5.0673e-09,0,5.0673e-09,0,5.0673e-09,0,5.0673e-09,0,5.0673e-09,0,5.0673e-09,0,5.0673e-09,0,5.0673e-09,0.21432
5.0697e-09,0,5.0697e-09,0,5.0697e-09,0,5.0697e-09,0,5.0697e-09,0,5.0697e-09,0,5.0697e-09,0,5.0697e-09,0.21433
5.0728e-09,0,5.0728e-09,0,5.0728e-09,0,5.0728e-09,0,5.0728e-09,0,5.0728e-09,0,5.0728e-09,0,5.0728e-09,0.21434
5.0751e-09,0,5.0751e-09,0,5.0751e-09,0,5.0751e-09,0,5.0751e-09,0,5.0751e-09,0,5.0751e-09,0,5.0751e-09,0.21434
5.0782e-09,0,5.0782e-09,0,5.0782e-09,0,5.0782e-09,0,5.0782e-09,0,5.0782e-09,0,5.0782e-09,0,5.0782e-09,0.21435
5.0811e-09,0,5.0811e-09,0,5.0811e-09,0,5.0811e-09,0,5.0811e-09,0,5.0811e-09,0,5.0811e-09,0,5.0811e-09,0.21436
5.0841e-09,0,5.0841e-09,0,5.0841e-09,0,5.0841e-09,0,5.0841e-09,0,5.0841e-09,0,5.0841e-09,1,5.0841e-09,0.21437
5.0876e-09,0,5.0876e-09,0,5.0876e-09,0,5.0876e-09,0,5.0876e-09,0,5.0876e-09,0,5.0876e-09,1,5.0876e-09,0.21438
5.0922e-09,0,5.0922e-09,0,5.0922e-09,0,5.0922e-09,0,5.0922e-09,0,5.0922e-09,0,5.0922e-09,1,5.0922e-09,0.21439
5.0983e-09,0,5.0983e-09,0,5.0983e-09,0,5.0983e-09,0,5.0983e-09,0,5.0983e-09,0,5.0983e-09,1,5.0983e-09,0.21441
5.1073e-09,0,5.1073e-09,0,5.1073e-09,0,5.1073e-09,0,5.1073e-09,0,5.1073e-09,0,5.1073e-09,1,5.1073e-09,0.21443
5.1181e-09,0,5.1181e-09,0,5.1181e-09,0,5.1181e-09,0,5.1181e-09,0,5.1181e-09,0,5.1181e-09,1,5.1181e-09,0.21446
5.13e-09,0,5.13e-09,0,5.13e-09,0,5.13e-09,0,5.13e-09,0,5.13e-09,0,5.13e-09,1,5.13e-09,0.2145
5.1435e-09,0,5.1435e-09,0,5.1435e-09,0,5.1435e-09,0,5.1435e-09,0,5.1435e-09,0,5.1435e-09,1,5.1435e-09,0.21453
5.1597e-09,0,5.1597e-09,0,5.1597e-09,0,5.1597e-09,0,5.1597e-09,0,5.1597e-09,0,5.1597e-09,1,5.1597e-09,0.21458
5.1638e-09,0,5.1638e-09,0,5.1638e-09,0,5.1638e-09,0,5.1638e-09,0,5.1638e-09,0,5.1638e-09,1,5.1638e-09,0.21459
5.1658e-09,0,5.1658e-09,0,5.1658e-09,0,5.1658e-09,0,5.1658e-09,0,5.1658e-09,0,5.1658e-09,1,5.1658e-09,0.2146
5.1699e-09,0,5.1699e-09,0,5.1699e-09,0,5.1699e-09,0,5.1699e-09,0,5.1699e-09,0,5.1699e-09,1,5.1699e-09,0.21461
5.1704e-09,0,5.1704e-09,0,5.1704e-09,0,5.1704e-09,0,5.1704e-09,0,5.1704e-09,0,5.1704e-09,1,5.1704e-09,0.21461
5.1707e-09,0,5.1707e-09,0,5.1707e-09,0,5.1707e-09,0,5.1707e-09,0,5.1707e-09,0,5.1707e-09,1,5.1707e-09,0.21461
5.1708e-09,0,5.1708e-09,0,5.1708e-09,0,5.1708e-09,0,5.1708e-09,0,5.1708e-09,0,5.1708e-09,1,5.1708e-09,0.21461
5.1709e-09,0,5.1709e-09,0,5.1709e-09,0,5.1709e-09,0,5.1709e-09,0,5.1709e-09,0,5.1709e-09,1,5.1709e-09,0.21461
5.171e-09,0,5.171e-09,0,5.171e-09,0,5.171e-09,0,5.171e-09,0,5.171e-09,0,5.171e-09,1,5.171e-09,0.21461
5.171e-09,0,5.171e-09,0,5.171e-09,0,5.171e-09,0,5.171e-09,0,5.171e-09,0,5.171e-09,1,5.171e-09,0.21461
5.171e-09,0,5.171e-09,0,5.171e-09,0,5.171e-09,0,5.171e-09,0,5.171e-09,0,5.171e-09,1,5.171e-09,0.21461
5.171e-09,0,5.171e-09,0,5.171e-09,0,5.171e-09,0,5.171e-09,0,5.171e-09,0,5.171e-09,1,5.171e-09,0.21461
5.1711e-09,0,5.1711e-09,0,5.1711e-09,0,5.1711e-09,0,5.1711e-09,0,5.1711e-09,0,5.1711e-09,1,5.1711e-09,0.21461
5.1711e-09,0,5.1711e-09,0,5.1711e-09,0,5.1711e-09,0,5.1711e-09,0,5.1711e-09,0,5.1711e-09,1,5.1711e-09,0.21461
5.1711e-09,0,5.1711e-09,0,5.1711e-09,0,5.1711e-09,0,5.1711e-09,0,5.1711e-09,0,5.1711e-09,1,5.1711e-09,0.21461
5.1711e-09,0,5.1711e-09,0,5.1711e-09,0,5.1711e-09,0,5.1711e-09,0,5.1711e-09,0,5.1711e-09,1,5.1711e-09,0.21461
5.1711e-09,0,5.1711e-09,0,5.1711e-09,0,5.1711e-09,0,5.1711e-09,0,5.1711e-09,0,5.1711e-09,1,5.1711e-09,0.21461
5.1711e-09,0,5.1711e-09,0,5.1711e-09,0,5.1711e-09,0,5.1711e-09,0,5.1711e-09,0,5.1711e-09,1,5.1711e-09,0.21461
5.1711e-09,0,5.1711e-09,0,5.1711e-09,0,5.1711e-09,0,5.1711e-09,0,5.1711e-09,0,5.1711e-09,1,5.1711e-09,0.21461
5.1711e-09,0,5.1711e-09,0,5.1711e-09,0,5.1711e-09,0,5.1711e-09,0,5.1711e-09,0,5.1711e-09,1,5.1711e-09,0.21461
5.1711e-09,0,5.1711e-09,0,5.1711e-09,0,5.1711e-09,0,5.1711e-09,0,5.1711e-09,0,5.1711e-09,1,5.1711e-09,0.21461
5.1711e-09,0,5.1711e-09,0,5.1711e-09,0,5.1711e-09,0,5.1711e-09,0,5.1711e-09,0,5.1711e-09,1,5.1711e-09,0.21461
5.1711e-09,0,5.1711e-09,0,5.1711e-09,0,5.1711e-09,0,5.1711e-09,0,5.1711e-09,0,5.1711e-09,1,5.1711e-09,0.21461
5.1711e-09,0,5.1711e-09,0,5.1711e-09,0,5.1711e-09,0,5.1711e-09,0,5.1711e-09,0,5.1711e-09,1,5.1711e-09,0.21461
5.1711e-09,0,5.1711e-09,0,5.1711e-09,0,5.1711e-09,0,5.1711e-09,0,5.1711e-09,0,5.1711e-09,1,5.1711e-09,0.21461
5.1711e-09,0,5.1711e-09,0,5.1711e-09,0,5.1711e-09,0,5.1711e-09,0,5.1711e-09,0,5.1711e-09,1,5.1711e-09,0.21461
5.1711e-09,0,5.1711e-09,0,5.1711e-09,0,5.1711e-09,0,5.1711e-09,0,5.1711e-09,0,5.1711e-09,1,5.1711e-09,0.21461
5.1873e-09,0,5.1873e-09,0,5.1873e-09,0,5.1873e-09,0,5.1873e-09,0,5.1873e-09,0,5.1873e-09,1,5.1873e-09,0.21466
5.1894e-09,0,5.1894e-09,0,5.1894e-09,0,5.1894e-09,0,5.1894e-09,0,5.1894e-09,0,5.1894e-09,1,5.1894e-09,0.21466
5.192e-09,0,5.192e-09,0,5.192e-09,0,5.192e-09,0,5.192e-09,0,5.192e-09,0,5.192e-09,1,5.192e-09,0.21467
5.1973e-09,0,5.1973e-09,0,5.1973e-09,0,5.1973e-09,0,5.1973e-09,0,5.1973e-09,0,5.1973e-09,1,5.1973e-09,0.21469
5.2011e-09,0,5.2011e-09,0,5.2011e-09,0,5.2011e-09,0,5.2011e-09,0,5.2011e-09,0,5.2011e-09,1,5.2011e-09,0.2147
5.2053e-09,0,5.2053e-09,0,5.2053e-09,0,5.2053e-09,0,5.2053e-09,0,5.2053e-09,0,5.2053e-09,1,5.2053e-09,0.21471
5.2126e-09,0,5.2126e-09,0,5.2126e-09,0,5.2126e-09,0,5.2126e-09,0,5.2126e-09,0,5.2126e-09,1,5.2126e-09,0.21473
5.2186e-09,0,5.2186e-09,0,5.2186e-09,0,5.2186e-09,0,5.2186e-09,0,5.2186e-09,0,5.2186e-09,1,5.2186e-09,0.21475
5.2249e-09,0,5.2249e-09,0,5.2249e-09,0,5.2249e-09,0,5.2249e-09,0,5.2249e-09,0,5.2249e-09,1,5.2249e-09,0.21476
5.2316e-09,0,5.2316e-09,0,5.2316e-09,0,5.2316e-09,0,5.2316e-09,0,5.2316e-09,0,5.2316e-09,1,5.2316e-09,0.21478
5.2373e-09,0,5.2373e-09,0,5.2373e-09,0,5.2373e-09,0,5.2373e-09,0,5.2373e-09,0,5.2373e-09,1,5.2373e-09,0.2148
5.2463e-09,0,5.2463e-09,0,5.2463e-09,0,5.2463e-09,0,5.2463e-09,0,5.2463e-09,0,5.2463e-09,1,5.2463e-09,0.21482
5.2538e-09,0,5.2538e-09,0,5.2538e-09,0,5.2538e-09,0,5.2538e-09,0,5.2538e-09,0,5.2538e-09,1,5.2538e-09,0.21485
5.2605e-09,0,5.2605e-09,0,5.2605e-09,0,5.2605e-09,0,5.2605e-09,0,5.2605e-09,0,5.2605e-09,1,5.2605e-09,0.21487
5.2673e-09,0,5.2673e-09,0,5.2673e-09,0,5.2673e-09,0,5.2673e-09,0,5.2673e-09,0,5.2673e-09,1,5.2673e-09,0.21488
5.2714e-09,0,5.2714e-09,0,5.2714e-09,0,5.2714e-09,0,5.2714e-09,0,5.2714e-09,0,5.2714e-09,1,5.2714e-09,0.2149
5.2768e-09,0,5.2768e-09,0,5.2768e-09,0,5.2768e-09,0,5.2768e-09,0,5.2768e-09,0,5.2768e-09,1,5.2768e-09,0.21491
5.2828e-09,0,5.2828e-09,0,5.2828e-09,0,5.2828e-09,0,5.2828e-09,0,5.2828e-09,0,5.2828e-09,1,5.2828e-09,0.21493
5.293e-09,0,5.293e-09,0,5.293e-09,0,5.293e-09,0,5.293e-09,0,5.293e-09,0,5.293e-09,1,5.293e-09,0.21496
5.3026e-09,0,5.3026e-09,0,5.3026e-09,0,5.3026e-09,0,5.3026e-09,0,5.3026e-09,0,5.3026e-09,1,5.3026e-09,0.21498
5.3172e-09,0,5.3172e-09,0,5.3172e-09,0,5.3172e-09,0,5.3172e-09,0,5.3172e-09,0,5.3172e-09,1,5.3172e-09,0.21503
5.3363e-09,0,5.3363e-09,0,5.3363e-09,0,5.3363e-09,0,5.3363e-09,0,5.3363e-09,0,5.3363e-09,1,5.3363e-09,0.21508
5.3639e-09,0,5.3639e-09,0,5.3639e-09,0,5.3639e-09,0,5.3639e-09,0,5.3639e-09,0,5.3639e-09,1,5.3639e-09,0.21516
5.4041e-09,0,5.4041e-09,0,5.4041e-09,0,5.4041e-09,0,5.4041e-09,0,5.4041e-09,0,5.4041e-09,1,5.4041e-09,0.21527
5.4657e-09,0,5.4657e-09,0,5.4657e-09,0,5.4657e-09,0,5.4657e-09,0,5.4657e-09,0,5.4657e-09,1,5.4657e-09,0.21544
5.5891e-09,0,5.5891e-09,0,5.5891e-09,0,5.5891e-09,0,5.5891e-09,0,5.5891e-09,0,5.5891e-09,1,5.5891e-09,0.21579
5.8041e-09,0,5.8041e-09,0,5.8041e-09,0,5.8041e-09,0,5.8041e-09,0,5.8041e-09,0,5.8041e-09,1,5.8041e-09,0.2164
6.0452e-09,0,6.0452e-09,0,6.0452e-09,0,6.0452e-09,0,6.0452e-09,0,6.0452e-09,0,6.0452e-09,1,6.0452e-09,0.21708
6.3509e-09,0,6.3509e-09,0,6.3509e-09,0,6.3509e-09,0,6.3509e-09,0,6.3509e-09,0,6.3509e-09,1,6.3509e-09,0.21794
6.7215e-09,0,6.7215e-09,0,6.7215e-09,0,6.7215e-09,0,6.7215e-09,0,6.7215e-09,0,6.7215e-09,1,6.7215e-09,0.21899
7.2529e-09,0,7.2529e-09,0,7.2529e-09,0,7.2529e-09,0,7.2529e-09,0,7.2529e-09,0,7.2529e-09,1,7.2529e-09,0.22048
8.0304e-09,0,8.0304e-09,0,8.0304e-09,0,8.0304e-09,0,8.0304e-09,0,8.0304e-09,0,8.0304e-09,1,8.0304e-09,0.22267
9.0152e-09,0,9.0152e-09,0,9.0152e-09,0,9.0152e-09,0,9.0152e-09,0,9.0152e-09,0,9.0152e-09,1,9.0152e-09,0.22545
1e-08,0,1e-08,0,1e-08,0,1e-08,0,1e-08,0,1e-08,0,1e-08,1,1e-08,0.22821
1.0006e-08,0,1.0006e-08,0,1.0006e-08,0,1.0006e-08,0,1.0006e-08,0,1.0006e-08,0,1.0006e-08,1,1.0006e-08,0.22823
1.001e-08,0,1.001e-08,0,1.001e-08,0,1.001e-08,0,1.001e-08,0,1.001e-08,0,1.001e-08,1,1.001e-08,0.22824
1.001e-08,0,1.001e-08,0,1.001e-08,0,1.001e-08,0,1.001e-08,0,1.001e-08,0,1.001e-08,1,1.001e-08,0.22824
1.0011e-08,0,1.0011e-08,0,1.0011e-08,0,1.0011e-08,0,1.0011e-08,0,1.0011e-08,0,1.0011e-08,1,1.0011e-08,0.22825
1.0012e-08,0,1.0012e-08,0,1.0012e-08,0,1.0012e-08,0,1.0012e-08,0,1.0012e-08,0,1.0012e-08,1,1.0012e-08,0.22825
1.0014e-08,0,1.0014e-08,0,1.0014e-08,0,1.0014e-08,0,1.0014e-08,0,1.0014e-08,0,1.0014e-08,1,1.0014e-08,0.22825
1.0017e-08,0,1.0017e-08,0,1.0017e-08,0,1.0017e-08,0,1.0017e-08,0,1.0017e-08,0,1.0017e-08,1,1.0017e-08,0.22826
1.002e-08,0,1.002e-08,0,1.002e-08,0,1.002e-08,0,1.002e-08,0,1.002e-08,0,1.002e-08,1,1.002e-08,0.22827
1.0025e-08,0,1.0025e-08,0,1.0025e-08,0,1.0025e-08,0,1.0025e-08,0,1.0025e-08,0,1.0025e-08,1,1.0025e-08,0.22829
1.003e-08,0,1.003e-08,0,1.003e-08,0,1.003e-08,0,1.003e-08,0,1.003e-08,0,1.003e-08,1,1.003e-08,0.2283
1.0034e-08,0,1.0034e-08,0,1.0034e-08,0,1.0034e-08,0,1.0034e-08,0,1.0034e-08,0,1.0034e-08,1,1.0034e-08,0.22831
1.0038e-08,0,1.0038e-08,0,1.0038e-08,0,1.0038e-08,0,1.0038e-08,0,1.0038e-08,0,1.0038e-08,1,1.0038e-08,0.22832
1.0043e-08,0,1.0043e-08,0,1.0043e-08,0,1.0043e-08,0,1.0043e-08,0,1.0043e-08,0,1.0043e-08,1,1.0043e-08,0.22833
1.0046e-08,0,1.0046e-08,0,1.0046e-08,0,1.0046e-08,0,1.0046e-08,0,1.0046e-08,0,1.0046e-08,1,1.0046e-08,0.22834
1.0047e-08,0,1.0047e-08,0,1.0047e-08,0,1.0047e-08,0,1.0047e-08,0,1.0047e-08,0,1.0047e-08,1,1.0047e-08,0.22835
1.0047e-08,0,1.0047e-08,0,1.0047e-08,0,1.0047e-08,0,1.0047e-08,0,1.0047e-08,0,1.0047e-08,1,1.0047e-08,0.22835
1.0048e-08,0,1.0048e-08,0,1.0048e-08,0,1.0048e-08,0,1.0048e-08,0,1.0048e-08,0,1.0048e-08,1,1.0048e-08,0.22835
1.0051e-08,0,1.0051e-08,0,1.0051e-08,0,1.0051e-08,0,1.0051e-08,0,1.0051e-08,0,1.0051e-08,1,1.0051e-08,0.22836
1.0055e-08,0,1.0055e-08,0,1.0055e-08,0,1.0055e-08,0,1.0055e-08,0,1.0055e-08,0,1.0055e-08,1,1.0055e-08,0.22837
1.0059e-08,0,1.0059e-08,0,1.0059e-08,0,1.0059e-08,0,1.0059e-08,0,1.0059e-08,0,1.0059e-08,1,1.0059e-08,0.22838
1.0063e-08,0,1.0063e-08,0,1.0063e-08,0,1.0063e-08,0,1.0063e-08,0,1.0063e-08,0,1.0063e-08,1,1.0063e-08,0.22839
1.0067e-08,0,1.0067e-08,0,1.0067e-08,0,1.0067e-08,0,1.0067e-08,0,1.0067e-08,0,1.0067e-08,1,1.0067e-08,0.2284
1.0072e-08,0,1.0072e-08,0,1.0072e-08,0,1.0072e-08,0,1.0072e-08,0,1.0072e-08,0,1.0072e-08,1,1.0072e-08,0.22842
1.0078e-08,0,1.0078e-08,0,1.0078e-08,0,1.0078e-08,0,1.0078e-08,0,1.0078e-08,0,1.0078e-08,1,1.0078e-08,0.22843
1.0086e-08,0,1.0086e-08,0,1.0086e-08,0,1.0086e-08,0,1.0086e-08,0,1.0086e-08,0,1.0086e-08,1,1.0086e-08,0.22846
1.0095e-08,0,1.0095e-08,0,1.0095e-08,0,1.0095e-08,0,1.0095e-08,0,1.0095e-08,0,1.0095e-08,1,1.0095e-08,0.22848
1.0108e-08,0,1.0108e-08,0,1.0108e-08,0,1.0108e-08,0,1.0108e-08,0,1.0108e-08,0,1.0108e-08,1,1.0108e-08,0.22852
1.0125e-08,0,1.0125e-08,0,1.0125e-08,0,1.0125e-08,0,1.0125e-08,0,1.0125e-08,0,1.0125e-08,1,1.0125e-08,0.22857
1.0151e-08,0,1.0151e-08,0,1.0151e-08,0,1.0151e-08,0,1.0151e-08,0,1.0151e-08,0,1.0151e-08,1,1.0151e-08,0.22864
1.0175e-08,0,1.0175e-08,0,1.0175e-08,0,1.0175e-08,0,1.0175e-08,0,1.0175e-08,0,1.0175e-08,1,1.0175e-08,0.22871
1.0196e-08,0,1.0196e-08,0,1.0196e-08,0,1.0196e-08,0,1.0196e-08,0,1.0196e-08,0,1.0196e-08,1,1.0196e-08,0.22877
1.0222e-08,0,1.0222e-08,0,1.0222e-08,0,1.0222e-08,0,1.0222e-08,0,1.0222e-08,0,1.0222e-08,1,1.0222e-08,0.22884
1.0234e-08,0,1.0234e-08,0,1.0234e-08,0,1.0234e-08,0,1.0234e-08,0,1.0234e-08,0,1.0234e-08,1,1.0234e-08,0.22887
1.0247e-08,0,1.0247e-08,0,1.0247e-08,0,1.0247e-08,0,1.0247e-08,0,1.0247e-08,0,1.0247e-08,0,1.0247e-08,0.22891
1.0253e-08,0,1.0253e-08,0,1.0253e-08,0,1.0253e-08,0,1.0253e-08,0,1.0253e-08,0,1.0253e-08,0,1.0253e-08,0.22892
1.0261e-08,0,1.0261e-08,0,1.0261e-08,0,1.0261e-08,0,1.0261e-08,0,1.0261e-08,0,1.0261e-08,0,1.0261e-08,0.22895
1.0272e-08,0,1.0272e-08,0,1.0272e-08,0,1.0272e-08,0,1.0272e-08,0,1.0272e-08,0,1.0272e-08,0,1.0272e-08,0.22898
1.0283e-08,0,1.0283e-08,0,1.0283e-08,0,1.0283e-08,0,1.0283e-08,0,1.0283e-08,0,1.0283e-08,0,1.0283e-08,0.22901
1.0295e-08,0,1.0295e-08,0,1.0295e-08,0,1.0295e-08,0,1.0295e-08,0,1.0295e-08,0,1.0295e-08,0,1.0295e-08,0.22904
1.0314e-08,0,1.0314e-08,0,1.0314e-08,0,1.0314e-08,0,1.0314e-08,0,1.0314e-08,0,1.0314e-08,0,1.0314e-08,0.22909
1.0345e-08,0,1.0345e-08,0,1.0345e-08,0,1.0345e-08,0,1.0345e-08,0,1.0345e-08,0,1.0345e-08,0,1.0345e-08,0.22918
1.0409e-08,0,1.0409e-08,0,1.0409e-08,0,1.0409e-08,0,1.0409e-08,0,1.0409e-08,0,1.0409e-08,0,1.0409e-08,0.22936
1.0536e-08,0,1.0536e-08,0,1.0536e-08,0,1.0536e-08,0,1.0536e-08,0,1.0536e-08,0,1.0536e-08,0,1.0536e-08,0.22972
1.0791e-08,0,1.0791e-08,0,1.0791e-08,0,1.0791e-08,0,1.0791e-08,0,1.0791e-08,0,1.0791e-08,0,1.0791e-08,0.23043
