/CLK X,/CLK Y,/outn X,/outn Y
1.00242546832912e-08,-0.04581754860408725,1.00242546832912e-08,1.798541128931037
1.002990050941406e-08,-0.01035183977614759,1.002990050941406e-08,1.800035134819745
1.003505536275937e-08,0.06468826539571854,1.003505536275937e-08,1.803002079450904
1.003987632282885e-08,0.1614337174588101,1.003987632282885e-08,1.807354602431356
1.004397678878553e-08,0.2500145815154641,1.004397678878553e-08,1.813446410630705
1.004825430494801e-08,0.335687146415442,1.004825430494801e-08,1.823904702673782
1.005319462922121e-08,0.423326393110071,1.005319462922121e-08,1.837731437438218
1.005957260499858e-08,0.5273610090032276,1.005957260499858e-08,1.848696548667055
1.006763572234358e-08,0.6521636455341254,1.006763572234358e-08,1.841751500307834
1.00777864805802e-08,0.802020935292924,1.00777864805802e-08,1.794970613200187
1.009128163047137e-08,0.9883984543253395,1.009128163047137e-08,1.66568355561279
1.010680663045024e-08,1.178766783475106,1.010680663045024e-08,1.417596188246419
1.01215088249555e-08,1.326505815634586,1.01215088249555e-08,1.094081227429394
1.013205398975038e-08,1.408958551836368,1.013205398975038e-08,0.8199926434764078
1.013940674888042e-08,1.456814622532132,1.013940674888042e-08,0.625234517562654
1.014860720101695e-08,1.500585447419521,1.014860720101695e-08,0.4160255169474451
1.015517784547416e-08,1.520893668961,1.015517784547416e-08,0.3015740256906267
1.016169240845007e-08,1.540768062624887,1.016169240845007e-08,0.2135355487375191
1.017093990813358e-08,1.572757561900263,1.017093990813358e-08,0.1256450387557745
1.017974963113208e-08,1.605509046613337,1.017974963113208e-08,0.07714671955503595
1.018931889636946e-08,1.639452038009951,1.018931889636946e-08,0.04748162070443398
1.019969089453824e-08,1.671813744933136,1.019969089453824e-08,0.02973871697318006
1.021220773066988e-08,1.70375182351816,1.021220773066988e-08,0.01818559822418355
1.022768662728215e-08,1.73338963166693,1.022768662728215e-08,0.01081173463747641
1.02479290591192e-08,1.759429778572874,1.02479290591192e-08,0.00598937519522743
1.027556433766525e-08,1.779808439616485,1.027556433766525e-08,0.002913615393003648
1.031153092198037e-08,1.792145971750665,1.031153092198037e-08,0.001220437152217059
1.035305314388597e-08,1.797462103768921,1.035305314388597e-08,0.0005570755571623954
1.040472287611999e-08,1.799427178668448,1.040472287611999e-08,0.000297786871236356
1.045236143806e-08,1.799835563900475,1.045236143806e-08,0.0002660853692858077
1.05e-08,1.799938028186803,1.05e-08,0.0002650904479810098
1.059527712388001e-08,1.799978229335434,1.059527712388001e-08,0.0002634179843616798
1.078583137164003e-08,1.799976340439614,1.078583137164003e-08,0.0002436110250202412
1.1e-08,1.79998148436337,1.1e-08,0.0002321849861878375
1.125e-08,1.799976426713337,1.125e-08,9.75667342052986e-05
1.15e-08,1.799982179525934,1.15e-08,-5.177370324917071e-05
1.2e-08,1.799990008537453,1.2e-08,0.0001609716755562312
1.25e-08,1.799986360648492,1.25e-08,7.310330303123458e-05
1.3e-08,1.799984834271298,1.3e-08,-0.0001157129624149201
1.35e-08,1.799991086144231,1.35e-08,-8.090768303386288e-05
1.4e-08,1.799999742563646,1.4e-08,0.0001076143083942024
1.45e-08,1.799983907278122,1.45e-08,-1.241426268888847e-05
1.5e-08,1.799996558026236,1.5e-08,-5.459957493996045e-05
1.501e-08,1.799996415048663,1.501e-08,-4.573661244070271e-05
1.50106335899964e-08,1.799365669098479,1.50106335899964e-08,-0.0002731831579924643
1.501163449514077e-08,1.798434747848047,1.501163449514077e-08,-0.0005926756350275847
1.501309106012335e-08,1.797137981726407,1.501309106012335e-08,-0.000982294639465655
1.501600419008851e-08,1.795031298994815,1.501600419008851e-08,-0.001446727392074292
1.501800209504426e-08,1.794759738012652,1.501800209504426e-08,-0.00128212631498319
1.502e-08,1.795969681252971,1.502e-08,-0.0006285478617961897
1.502041796907786e-08,1.796894853368765,1.502041796907786e-08,-0.0002615867023312975
1.502106137097422e-08,1.798322830149506,1.502106137097422e-08,0.0002272734110796429
1.502163077214902e-08,1.79957142239625,1.502163077214902e-08,0.0005873858532552696
1.502276957449861e-08,1.802114069333414,1.502276957449861e-08,0.001273963063088263
1.50250471791978e-08,1.807017418130997,1.50250471791978e-08,0.002424505229547547
1.502960238859619e-08,1.816011168763778,1.502960238859619e-08,0.003981764275279603
1.503719105804391e-08,1.827570240640623,1.503719105804391e-08,0.004796335694917645
1.504472651654297e-08,1.82201245850408,1.504472651654297e-08,0.001232293522072477
1.505298634432915e-08,1.777035181614471,1.505298634432915e-08,-0.0114924996943368
1.506189766887274e-08,1.672923906173592,1.506189766887274e-08,-0.03202526154029259
1.507384001347179e-08,1.451641769945604,1.507384001347179e-08,-0.06283540603948801
1.508574004061157e-08,1.174142867675098,1.508574004061157e-08,-0.09056402750738531
1.509623503167513e-08,0.9104249880346733,1.509623503167513e-08,-0.1129171497919926
1.510710708463238e-08,0.6362343505501109,1.510710708463238e-08,-0.1371677657432456
1.511678170623068e-08,0.4114167257363945,1.511678170623068e-08,-0.1575072524132338
1.512792907557518e-08,0.2127017858890076,1.512792907557518e-08,-0.1767297187104765
1.51374822333761e-08,0.1068693461117597,1.51374822333761e-08,-0.187308629686257
1.514706580183021e-08,0.05135278605962554,1.514706580183021e-08,-0.1917065094808027
1.515800602364337e-08,0.02403727280736707,1.515800602364337e-08,-0.1932953878880262
1.516854295227271e-08,0.01374250354862671,1.516854295227271e-08,-0.1934015540866713
1.518012712836328e-08,0.008642340310465613,1.518012712836328e-08,-0.1928574975595319
1.519485834415597e-08,0.00529067979639287,1.519485834415597e-08,-0.1917216295897548
1.521296338024472e-08,0.00330514102685723,1.521296338024472e-08,-0.1899728293691997
1.523450922778678e-08,0.002430770458445401,1.523450922778678e-08,-0.1876561691926018
1.526139652636347e-08,0.001882167766437683,1.526139652636347e-08,-0.184622237158139
1.529535568897425e-08,0.001531300512560451,1.529535568897425e-08,-0.1794589972419378
1.533275924556725e-08,0.001411555792036268,1.533275924556725e-08,-0.1675342314634774
1.537526025756528e-08,0.001494979559308596,1.537526025756528e-08,-0.143417979911822
1.544866211078148e-08,0.001613296929710507,1.544866211078148e-08,-0.05311039862435688
1.55e-08,0.001247749041422563,1.55e-08,0.0583690141662785
1.55744018099485e-08,0.001124763120137307,1.55744018099485e-08,0.2547491405395195
1.563604034542054e-08,0.0007104886369276635,1.563604034542054e-08,0.3874936329239305
1.568474226605325e-08,0.0004151768296233967,1.568474226605325e-08,0.448529513591407
1.573952921938993e-08,0.0001689179207541662,1.573952921938993e-08,0.481360962703186
1.581342134667496e-08,5.262825453260728e-05,1.581342134667496e-08,0.5069255132575916
1.587022541129876e-08,9.841630863979508e-06,1.587022541129876e-08,0.5328884703670416
1.593686238571751e-08,-7.609407737657853e-05,1.593686238571751e-08,0.5870086064309822
1.6e-08,-0.0002720455207906094,1.6e-08,0.6703662165479403
1.606089349304983e-08,-0.000121175276559669,1.606089349304983e-08,0.7812475711311513
1.610414414155359e-08,0.0001561107389139349,1.610414414155359e-08,0.8800426963976851
1.614608404298439e-08,0.0002264815410672016,1.614608404298439e-08,0.9837799370868202
1.619569336746397e-08,0.000259298350090237,1.619569336746397e-08,1.104260493535361
1.624808738215405e-08,0.0002443082383467377,1.624808738215405e-08,1.221576095840365
1.632601984226504e-08,0.0002089044980668888,1.632601984226504e-08,1.369609540665739
1.642866357581547e-08,0.0001680036262160692,1.642866357581547e-08,1.51616790934222
1.65e-08,0.0001473237051094979,1.65e-08,1.589315708823926
1.664146171564303e-08,9.124822107712869e-05,1.664146171564303e-08,1.686614009135373
1.676642730699429e-08,5.701253501621925e-05,1.676642730699429e-08,1.735098443661183
1.688321365349715e-08,3.358539639651191e-05,1.688321365349715e-08,1.761786479866164
1.7e-08,2.108163434197326e-05,1.7e-08,1.777638888760987
1.718315207293244e-08,8.009996416901057e-06,1.718315207293244e-08,1.790738820782224
1.734157603646622e-08,4.052853374570993e-06,1.734157603646622e-08,1.795598422486303
1.75e-08,1.209298446810379e-06,1.75e-08,1.797864657503513
1.775e-08,1.334186546174609e-06,1.775e-08,1.799420668139165
1.8e-08,3.09811285354353e-08,1.8e-08,1.800097438760453
1.85e-08,-1.517535608441861e-07,1.85e-08,1.800111333422218
1.9e-08,1.261540453084884e-07,1.9e-08,1.79985946896446
1.950000000000001e-08,7.791875389432485e-07,1.950000000000001e-08,1.800293072165353
2e-08,-1.392980783996673e-06,2e-08,1.799854258561121
2.000426596353168e-08,0.002950748614607562,2.000426596353168e-08,1.799951847160357
2.000713298176584e-08,0.002321969534761301,2.000713298176584e-08,1.799909765332866
2.001e-08,-0.00520928010802636,2.001e-08,1.799596683692044
2.001041998685754e-08,-0.007349988722879669,2.001041998685754e-08,1.799512187803968
2.001118091651978e-08,-0.01110599888740187,2.001118091651978e-08,1.799362835945876
2.001187359549723e-08,-0.01430889042363162,2.001187359549723e-08,1.799240076763234
2.001325895345214e-08,-0.02028349090396352,2.001325895345214e-08,1.799025554857557
2.001602966936195e-08,-0.03161095394088767,2.001602966936195e-08,1.798662999150766
2.001949243058348e-08,-0.04370140273281107,2.001949243058348e-08,1.798346555751265
2.002425475818102e-08,-0.04581918694367626,2.002425475818102e-08,1.798498495534909
2.002990061827025e-08,-0.01035000212726458,2.002990061827025e-08,1.799986838192588
2.003505543428701e-08,0.06469152889906668,2.003505543428701e-08,1.802950013101556
2.003987642390469e-08,0.1614395120557181,2.003987642390469e-08,1.807299851117842
2.004397684522484e-08,0.250021863242841,2.004397684522484e-08,1.813387262512552
2.004825436907032e-08,0.3356978154718259,2.004825436907032e-08,1.823865940951674
2.005319469977465e-08,0.4233393433091121,2.005319469977465e-08,1.837683723946313
2.005957265895137e-08,0.527375836355167,2.005957265895137e-08,1.848640735732512
2.006765114742932e-08,0.6524127725064296,2.006765114742932e-08,1.841599016284458
2.00777849371348e-08,0.8020139888258959,2.00777849371348e-08,1.794788554575878
2.00912845656619e-08,0.9884497342040441,2.00912845656619e-08,1.665375109430784
2.010677345341707e-08,1.178400768732713,2.010677345341707e-08,1.417844695845031
2.012148953901131e-08,1.326333976111832,2.012148953901131e-08,1.094062324461085
2.013203266834811e-08,1.408802650625543,2.013203266834811e-08,0.8200291287469015
2.013937624691321e-08,1.456628541769535,2.013937624691321e-08,0.625478522554078
2.014858784611208e-08,1.500500737585841,2.014858784611208e-08,0.4159431527649482
2.015516256245275e-08,1.520817686269135,2.015516256245275e-08,0.3013827306512142
2.016167546992193e-08,1.540686905305533,2.016167546992193e-08,0.2133203740694334
2.017094792514721e-08,1.572772706817955,2.017094792514721e-08,0.1252207810894236
2.017975445902959e-08,1.605523871492473,2.017975445902959e-08,0.07682831512066458
2.018932931088924e-08,1.639488374821856,2.018932931088924e-08,0.04719550078021273
2.019970349361228e-08,1.671852165748829,2.019970349361228e-08,0.02947162413275874
2.021223307824894e-08,1.703811772162233,2.021223307824894e-08,0.01792345425829665
2.022772833556211e-08,1.733458277989896,2.022772833556211e-08,0.01054723689713085
2.024799804400931e-08,1.75949908037436,2.024799804400931e-08,0.00571595022635935
2.027568268519077e-08,1.779867729090005,2.027568268519077e-08,0.002624707123738565
2.031165903458965e-08,1.792168455250948,2.031165903458965e-08,0.000911541845391735
2.035320664105516e-08,1.797468468521954,2.035320664105516e-08,0.0002221338728660362
2.040491497100966e-08,1.799425918219058,2.040491497100966e-08,-7.29236609754982e-05
2.045245748550483e-08,1.799831472133754,2.045245748550483e-08,-0.0001317836929683777
2.050000000000001e-08,1.799932424919543,2.050000000000001e-08,-0.0001634159624024718
2.059508502899036e-08,1.799980311451152,2.059508502899036e-08,-0.0001469255953007901
2.078525508697106e-08,1.799979848396331,2.078525508697106e-08,-2.666325219337015e-05
2.100000000000001e-08,1.799983098404214,2.100000000000001e-08,6.799270540625143e-05
2.125000000000001e-08,1.799978361540536,2.125000000000001e-08,9.577702735577632e-05
2.150000000000001e-08,1.799980602873324,2.150000000000001e-08,7.72411588657693e-05
2.200000000000002e-08,1.799986021699396,2.200000000000002e-08,7.61798830577761e-05
2.250000000000001e-08,1.799986174640423,2.250000000000001e-08,4.156624525440168e-05
2.300000000000001e-08,1.799993385932969,2.300000000000001e-08,-4.717682852740459e-05
2.350000000000002e-08,1.799980030799687,2.350000000000002e-08,0.000135388610195797
2.400000000000002e-08,1.799997844361324,2.400000000000002e-08,-5.353879257831841e-05
2.450000000000002e-08,1.799991750225878,2.450000000000002e-08,-0.0001554419655296543
2.500000000000002e-08,1.799995389434686,2.500000000000002e-08,3.875906404733739e-07
2.501e-08,1.799995516484883,2.501e-08,-8.002466350726735e-06
2.50106335899964e-08,1.799368269847385,2.50106335899964e-08,-0.0002351945041942311
2.501163449514077e-08,1.798436516799768,2.501163449514077e-08,-0.000556167061395329
2.501309106012333e-08,1.797138727282853,2.501309106012333e-08,-0.0009483966871166892
2.501600419008845e-08,1.795030864114977,2.501600419008845e-08,-0.001416708034780772
2.501800209504423e-08,1.794759049536519,2.501800209504423e-08,-0.001253935954410695
2.502000000000001e-08,1.795969019123716,2.502000000000001e-08,-0.0006017227228991063
2.502041797672839e-08,1.796894289998489,2.502041797672839e-08,-0.0002348425709324393
2.502106137967568e-08,1.798322540982403,2.502106137967568e-08,0.0002489662331685039
2.502163078199138e-08,1.799571347329174,2.502163078199138e-08,0.00060920971405533
2.502276958662279e-08,1.802114381103106,2.502276958662279e-08,0.001296023878087068
2.502504719588561e-08,1.807018319649534,2.502504719588561e-08,0.002446922188832986
2.502960241441125e-08,1.816012768190345,2.502960241441125e-08,0.004004607596585487
2.503719161914995e-08,1.827571971986129,2.503719161914995e-08,0.004820466846988284
2.504472694910598e-08,1.822009318563421,2.504472694910598e-08,0.001257251424296587
2.505298743295591e-08,1.777016381744013,2.505298743295591e-08,-0.0114639669746797
2.506189874532749e-08,1.672886811980231,2.506189874532749e-08,-0.03199865889976402
2.507384235215943e-08,1.451555273792196,2.507384235215943e-08,-0.06280975210189554
2.508574064545414e-08,1.174071884990137,2.508574064545414e-08,-0.0905295805916369
2.509623599416369e-08,0.9103407433535564,2.509623599416369e-08,-0.1128758460735087
2.510710589929093e-08,0.6362318949184809,2.510710589929093e-08,-0.1371062878168331
2.511677634053746e-08,0.4115482005039927,2.511677634053746e-08,-0.1574199743724015
2.512792470789244e-08,0.2127905767040392,2.512792470789244e-08,-0.176631949653266
2.513748399173277e-08,0.106843896397773,2.513748399173277e-08,-0.1872084801310604
2.514706404556847e-08,0.05134145603355596,2.514706404556847e-08,-0.1915926679840636
2.515799201997202e-08,0.02405566758839174,2.515799201997202e-08,-0.1931711141726285
2.516852690058561e-08,0.01375618004347697,2.516852690058561e-08,-0.1932702782850156
2.518010326699312e-08,0.008654214927004824,2.518010326699312e-08,-0.192718747425536
2.519483100175405e-08,0.005297870253285078,2.519483100175405e-08,-0.191573191773524
2.521291502707663e-08,0.003310873885923889,2.521291502707663e-08,-0.1898137648485291
2.523443217121031e-08,0.002434050189729202,2.523443217121031e-08,-0.1874844827847348
2.526127259523008e-08,0.001884565248994764,2.526127259523008e-08,-0.1844367932614806
2.529520079444414e-08,0.001532873528039996,2.529520079444414e-08,-0.1792892506998374
2.533258646656799e-08,0.00141185034853855,2.533258646656799e-08,-0.1674258181964245
2.537503389120869e-08,0.001494324278446984,2.537503389120869e-08,-0.1433946766837325
2.544859061475788e-08,0.001612873124769439,2.544859061475788e-08,-0.05294107553453005
2.550000000000002e-08,0.001247787838672697,2.550000000000002e-08,0.05880905884237745
2.557431563542987e-08,0.001124417623124609,2.557431563542987e-08,0.2552684536621108
2.563600225253328e-08,0.0007093988030153497,2.563600225253328e-08,0.3884900432297866
2.568470212756408e-08,0.0004156093971991559,2.568470212756408e-08,0.45016157684428
2.573923375586958e-08,0.0001683521970350886,2.573923375586958e-08,0.4841712246013776
2.581274339753149e-08,5.007476357818493e-05,2.581274339753149e-08,0.513408013427285
2.586900894012929e-08,-9.759026635865469e-07,2.586900894012929e-08,0.5443480313294408
2.59345959380841e-08,-0.0001177269796225637,2.59345959380841e-08,0.6055918184657606
2.600000000000002e-08,-0.0002869979780304606,2.600000000000002e-08,0.7027062933532788
2.603354617622699e-08,-0.0001498897755770307,2.603354617622699e-08,0.764414783111776
2.607341937904636e-08,0.0001066779432258451,2.607341937904636e-08,0.8526839043116017
2.611215749916474e-08,0.0002090827230027444,2.611215749916474e-08,0.9475263161909682
2.615469735546214e-08,0.0002526338883828302,2.615469735546214e-08,1.052469322046838
2.620350204042236e-08,0.0002516377209564522,2.620350204042236e-08,1.166528268702056
2.62709441846658e-08,0.0002270404134223372,2.62709441846658e-08,1.305581878836481
2.636199801953765e-08,0.0001841494503740639,2.636199801953765e-08,1.454851694975077
2.643099900976883e-08,0.0001622094584344958,2.643099900976883e-08,1.540046221658719
2.650000000000002e-08,0.0001387768826696402,2.650000000000002e-08,1.605522404677022
2.66310502500652e-08,8.857585558776826e-05,2.66310502500652e-08,1.690346110788068
2.676009930924508e-08,5.473944910698375e-05,2.676009930924508e-08,1.73848169724021
2.688004965462255e-08,3.17003617252733e-05,2.688004965462255e-08,1.764341204263621
2.700000000000002e-08,1.990631993345658e-05,2.700000000000002e-08,1.779515322652717
2.718526438750934e-08,7.242211792233026e-06,2.718526438750934e-08,1.79162256061368
2.734263219375468e-08,4.11652623551992e-06,2.734263219375468e-08,1.79594591481786
2.750000000000002e-08,1.183215473893028e-06,2.750000000000002e-08,1.79794193408282
2.775000000000003e-08,8.933922529975092e-07,2.775000000000003e-08,1.79922326699398
2.800000000000003e-08,-2.166779738927461e-07,2.800000000000003e-08,1.799668480901756
2.850000000000002e-08,1.059235052121549e-06,2.850000000000002e-08,1.799804179969106
2.900000000000003e-08,-1.681018459055195e-06,2.900000000000003e-08,1.799896158147302
