Vin X,Vin Y,CLK X,CLK Y,REF X,REF Y,OUTN X,OUTN Y
4.011471189800217e-08,0.800132167065025,4.011471189800217e-08,1.258480294356712,4.011471189800217e-08,0.8,4.011471189800217e-08,1.257952186412611
4.01200575493096e-08,0.800132178260935,4.01200575493096e-08,1.309042892193159,4.01200575493096e-08,0.8,4.01200575493096e-08,1.133645502224344
4.012480837943169e-08,0.8001321882090516,4.012480837943169e-08,1.349719912138934,4.012480837943169e-08,0.8,4.012480837943169e-08,1.015402651652276
4.012999929954367e-08,0.8001321990765509,4.012999929954367e-08,1.39008842194297,4.012999929954367e-08,0.8,4.012999929954367e-08,0.8797985429842956
4.013599301310217e-08,0.8001322116219469,4.013599301310217e-08,1.431842733129676,4.013599301310217e-08,0.8,4.013599301310217e-08,0.7203088693331515
4.014064676932413e-08,0.8001322213606195,4.014064676932413e-08,1.460227549436357,4.014064676932413e-08,0.8,4.014064676932413e-08,0.6002655670641214
4.014402835828686e-08,0.8001322284359593,4.014402835828686e-08,1.477402434445353,4.014402835828686e-08,0.8,4.014402835828686e-08,0.5183889551442596
4.01468666609494e-08,0.8001322343738374,4.01468666609494e-08,1.489089839309162,4.01468666609494e-08,0.8,4.01468666609494e-08,0.4552385701149322
4.014956523642674e-08,0.8001322400187749,4.014956523642674e-08,1.498393573317558,4.014956523642674e-08,0.8,4.014956523642674e-08,0.4007767647078036
4.015229260643552e-08,0.8001322457233273,4.015229260643552e-08,1.506900275751691,4.015229260643552e-08,0.8,4.015229260643552e-08,0.351226135509389
4.01567183174929e-08,0.8001322549787985,4.01567183174929e-08,1.52049541255727,4.01567183174929e-08,0.8,4.01567183174929e-08,0.2813767833815552
4.016169334931087e-08,0.8001322653811084,4.016169334931087e-08,1.536798703454273,4.016169334931087e-08,0.8,4.016169334931087e-08,0.2159422773710171
4.016618277590947e-08,0.8001322747662898,4.016618277590947e-08,1.552765811701562,4.016618277590947e-08,0.8,4.016618277590947e-08,0.1677702021532705
4.017069853750829e-08,0.8001322842048258,4.017069853750829e-08,1.569760026500632,4.017069853750829e-08,0.8,4.017069853750829e-08,0.1295634492268533
4.017540891244857e-08,0.8001322940483138,4.017540891244857e-08,1.587926992970131,4.017540891244857e-08,0.8,4.017540891244857e-08,0.09934058178465698
4.018035508423174e-08,0.8001323043825617,4.018035508423174e-08,1.60685669593319,4.018035508423174e-08,0.8,4.018035508423174e-08,0.07588432887722639
4.018569050347758e-08,0.8001323155277887,4.018569050347758e-08,1.626519848335068,4.018569050347758e-08,0.8,4.018569050347758e-08,0.05751153755425413
4.019156680315388e-08,0.8001323278001147,4.019156680315388e-08,1.646790734615598,4.019156680315388e-08,0.8,4.019156680315388e-08,0.04308857637500832
4.01981370972691e-08,0.8001323415183919,4.01981370972691e-08,1.667431323513908,4.01981370972691e-08,0.8,4.01981370972691e-08,0.03181467510658183
4.020559387310299e-08,0.800132357083204,4.020559387310299e-08,1.688134306450461,4.020559387310299e-08,0.8,4.020559387310299e-08,0.02313298751098353
4.021431769771916e-08,0.8001323752868745,4.021431769771916e-08,1.70879822242293,4.021431769771916e-08,0.8,4.021431769771916e-08,0.01643740384190468
4.022450464507476e-08,0.8001323965355333,4.022450464507476e-08,1.728557635552373,4.022450464507476e-08,0.8,4.022450464507476e-08,0.01142358265670477
4.023671221255408e-08,0.8001324219875136,4.023671221255408e-08,1.747027803435321,4.023671221255408e-08,0.8,4.023671221255408e-08,0.00766519730624444
4.025177804736488e-08,0.8001324533816094,4.025177804736488e-08,1.763714296304719,4.025177804736488e-08,0.8,4.025177804736488e-08,0.004850803459141991
4.027018403595212e-08,0.8001324917101251,4.027018403595212e-08,1.777488371320845,4.027018403595212e-08,0.8,4.027018403595212e-08,0.002843747290371283
4.028990226958903e-08,0.8001325327397951,4.028990226958903e-08,1.786744427298766,4.028990226958903e-08,0.8,4.028990226958903e-08,0.001625025828353427
4.031156164486759e-08,0.8001325777710759,4.031156164486759e-08,1.792764339874472,4.031156164486759e-08,0.8,4.031156164486759e-08,0.0008731790629615614
4.033604926356113e-08,0.800132628635146,4.033604926356113e-08,1.796499514989034,4.033604926356113e-08,0.8,4.033604926356113e-08,0.0004153790910942102
4.03645225503915e-08,0.8001326877148167,4.03645225503915e-08,1.798637006766633,4.03645225503915e-08,0.8,4.03645225503915e-08,0.0001553699513056887
4.039881745419957e-08,0.8001327587836404,4.039881745419957e-08,1.799704824940945,4.039881745419957e-08,0.8,4.039881745419957e-08,3.034945972899764e-05
4.044170031816942e-08,0.8001328475103934,4.044170031816942e-08,1.80010515842734,4.044170031816942e-08,0.8,4.044170031816942e-08,-5.351974524283031e-06
4.04708501590847e-08,0.8001329077347544,4.04708501590847e-08,1.80011531374999,4.04708501590847e-08,0.8,4.04708501590847e-08,4.780728733322531e-06
4.049999999999999e-08,0.8001329678877804,4.049999999999999e-08,1.800074660118369,4.049999999999999e-08,0.8,4.049999999999999e-08,2.205853476969589e-05
4.055829968183055e-08,0.8001330879796986,4.055829968183055e-08,1.800020567827209,4.055829968183055e-08,0.8,4.055829968183055e-08,3.227760610626672e-05
4.067489904549168e-08,0.8001333273060977,4.067489904549168e-08,1.799989317668253,4.067489904549168e-08,0.8,4.067489904549168e-08,1.948397852369529e-05
4.083744952274583e-08,0.8001336590384468,4.083744952274583e-08,1.799989873469731,4.083744952274583e-08,0.8,4.083744952274583e-08,-9.519407307215125e-06
4.099999999999998e-08,0.8001339885400303,4.099999999999998e-08,1.799995123808344,4.099999999999998e-08,0.8,4.099999999999998e-08,-3.750466611311656e-05
4.124999999999998e-08,0.8001344909417194,4.124999999999998e-08,1.799995668872722,4.124999999999998e-08,0.8,4.124999999999998e-08,-2.323784116898343e-05
4.149999999999998e-08,0.8001349880339365,4.149999999999998e-08,1.799995805970693,4.149999999999998e-08,0.8,4.149999999999998e-08,-2.58859498123588e-06
4.199999999999998e-08,0.8001359662116672,4.199999999999998e-08,1.799989312827272,4.199999999999998e-08,0.8,4.199999999999998e-08,8.717038367323027e-05
4.249999999999998e-08,0.8001369229187569,4.249999999999998e-08,1.799998075031271,4.249999999999998e-08,0.8,4.249999999999998e-08,-3.963228172282828e-06
4.299999999999997e-08,0.8001378580041305,4.299999999999997e-08,1.799997398010885,4.299999999999997e-08,0.8,4.299999999999997e-08,0.0001415141514936617
4.349999999999997e-08,0.8001387713201271,4.349999999999997e-08,1.799993380177678,4.349999999999997e-08,0.8,4.349999999999997e-08,0.0002522081970445232
4.399999999999997e-08,0.8001396627225237,4.399999999999997e-08,1.79999572948844,4.399999999999997e-08,0.8,4.399999999999997e-08,5.432111467077117e-05
4.449999999999997e-08,0.8001405320705572,4.449999999999997e-08,1.799998223753824,4.449999999999997e-08,0.8,4.449999999999997e-08,2.119841232967387e-05
4.499999999999997e-08,0.8001413792269478,4.499999999999997e-08,1.799996608056536,4.499999999999997e-08,0.8,4.499999999999997e-08,0.0002389404385440842
4.501e-08,0.8001413959427962,4.501e-08,1.799996386959643,4.501e-08,0.8,4.501e-08,0.0002392655826338203
4.501033296020783e-08,0.8001413964992138,4.501033296020783e-08,1.799649116034129,4.501033296020783e-08,0.8,4.501033296020783e-08,0.000133840054902238
4.501075742168826e-08,0.8001413972085269,4.501075742168826e-08,1.799226550680354,4.501075742168826e-08,0.8,4.501075742168826e-08,1.018186812759767e-05
4.501151202938025e-08,0.8001413984695043,4.501151202938025e-08,1.798532461112166,4.501151202938025e-08,0.8,4.501151202938025e-08,-0.0002262383174738405
4.501302124476423e-08,0.8001414009913064,4.501302124476423e-08,1.797189011536132,4.501302124476423e-08,0.8,4.501302124476423e-08,-0.000640202723953154
4.501446181740713e-08,0.800141403398221,4.501446181740713e-08,1.79592849158471,4.501446181740713e-08,0.8,4.501446181740713e-08,-0.0009741841999744486
4.501570913100914e-08,0.800141405482088,4.501570913100914e-08,1.79512958821854,4.501570913100914e-08,0.8,4.501570913100914e-08,-0.001122679409245881
4.501695233886015e-08,0.8001414075589574,4.501695233886015e-08,1.794714696922981,4.501695233886015e-08,0.8,4.501695233886015e-08,-0.001115508233852104
4.501853310821607e-08,0.8001414101995483,4.501853310821607e-08,1.794939632333491,4.501853310821607e-08,0.8,4.501853310821607e-08,-0.0008408566051119049
4.502e-08,0.8001414126497133,4.502e-08,1.796017620152375,4.502e-08,0.8,4.502e-08,-0.0003120464612028117
4.502012857821433e-08,0.8001414128644696,4.502012857821433e-08,1.796305661698658,4.502012857821433e-08,0.8,4.502012857821433e-08,-0.000195049461516235
4.502026981145771e-08,0.8001414131003612,4.502026981145771e-08,1.796621817446384,4.502026981145771e-08,0.8,4.502026981145771e-08,-6.781426274176259e-05
4.502048529147198e-08,0.8001414134602585,4.502048529147198e-08,1.797102858266728,4.502048529147198e-08,0.8,4.502048529147198e-08,9.950742110714118e-05
4.502091625150051e-08,0.8001414141800404,4.502091625150051e-08,1.798059632058045,4.502091625150051e-08,0.8,4.502091625150051e-08,0.0003937343403446002
4.502177817155757e-08,0.8001414156195543,4.502177817155757e-08,1.79994860459697,4.502177817155757e-08,0.8,4.502177817155757e-08,0.0009398443241513349
4.502350201167169e-08,0.8001414184983834,4.502350201167169e-08,1.803781584443597,4.502350201167169e-08,0.8,4.502350201167169e-08,0.001943160870574505
4.502631332861657e-08,0.8001414231927393,4.502631332861657e-08,1.809682508228687,4.502631332861657e-08,0.8,4.502631332861657e-08,0.003223398585295207
4.503104657074656e-08,0.8001414310947437,4.503104657074656e-08,1.818745425392766,4.503104657074656e-08,0.8,4.503104657074656e-08,0.004621219006256557
4.503545478071929e-08,0.8001414384523169,4.503545478071929e-08,1.825930023999788,4.503545478071929e-08,0.8,4.503545478071929e-08,0.005202252033929821
4.503934819091603e-08,0.8001414449492137,4.503934819091603e-08,1.829089212734408,4.503934819091603e-08,0.8,4.503934819091603e-08,0.004739531569267244
4.504302198513289e-08,0.8001414510783976,4.504302198513289e-08,1.826126165210918,4.504302198513289e-08,0.8,4.504302198513289e-08,0.002860388742494835
4.504701480468396e-08,0.8001414577384606,4.504701480468396e-08,1.813862679616748,4.504701480468396e-08,0.8,4.504701480468396e-08,-0.001199346451624754
4.505154670914327e-08,0.8001414652959967,4.505154670914327e-08,1.787595823731914,4.505154670914327e-08,0.8,4.505154670914327e-08,-0.008672449973704314
4.505851359820211e-08,0.8001414769106049,4.505851359820211e-08,1.718786595862433,4.505851359820211e-08,0.8,4.505851359820211e-08,-0.02330720651789835
4.506546438262517e-08,0.8001414884940422,4.506546438262517e-08,1.614313824110314,4.506546438262517e-08,0.8,4.506546438262517e-08,-0.04077781610580815
4.507057646761582e-08,0.8001414970105433,4.507057646761582e-08,1.51847304892611,4.507057646761582e-08,0.8,4.507057646761582e-08,-0.05398957614401746
4.507539220900484e-08,0.8001415050312128,4.507539220900484e-08,1.416715172395155,4.507539220900484e-08,0.8,4.507539220900484e-08,-0.06602507298440147
4.508072239775443e-08,0.8001415139062831,4.508072239775443e-08,1.294763891676588,4.508072239775443e-08,0.8,4.508072239775443e-08,-0.07858286462103775
4.508603157780052e-08,0.8001415227438481,4.508603157780052e-08,1.166870238435407,4.508603157780052e-08,0.8,4.508603157780052e-08,-0.09031853516311024
4.509152526385835e-08,0.8001415318858859,4.509152526385835e-08,1.030187974804737,4.509152526385835e-08,0.8,4.509152526385835e-08,-0.1020808303495647
4.509689138708514e-08,0.8001415408130416,4.509689138708514e-08,0.8942138190131286,4.509689138708514e-08,0.8,4.509689138708514e-08,-0.1136639501179276
4.510152193796508e-08,0.8001415485144198,4.510152193796508e-08,0.7764037176659022,4.510152193796508e-08,0.8,4.510152193796508e-08,-0.1239182457590647
4.510641420373438e-08,0.8001415566489907,4.510641420373438e-08,0.6533766197967852,4.510641420373438e-08,0.8,4.510641420373438e-08,-0.1349877611295988
4.511229479514014e-08,0.8001415664240591,4.511229479514014e-08,0.5117076312588403,4.511229479514014e-08,0.8,4.511229479514014e-08,-0.1479271694304647
4.51177016512734e-08,0.8001415754089278,4.51177016512734e-08,0.3928043266283209,4.51177016512734e-08,0.8,4.51177016512734e-08,-0.15880461736129
4.512250972643676e-08,0.8001415833965734,4.512250972643676e-08,0.3003862622049328,4.512250972643676e-08,0.8,4.512250972643676e-08,-0.1678402336042299
4.512704409850386e-08,0.8001415909276223,4.512704409850386e-08,0.2268462184992626,4.512704409850386e-08,0.8,4.512704409850386e-08,-0.1755073018376452
4.513175675542249e-08,0.8001415987528323,4.513175675542249e-08,0.1647651443606262,4.513175675542249e-08,0.8,4.513175675542249e-08,-0.1819352108558936
4.513704417143881e-08,0.8001416075300459,4.513704417143881e-08,0.1116053060645353,4.513704417143881e-08,0.8,4.513704417143881e-08,-0.1869516597153609
4.514327335015017e-08,0.8001416178673957,4.514327335015017e-08,0.06834642418071836,4.514327335015017e-08,0.8,4.514327335015017e-08,-0.1904310109653837
4.514968984203734e-08,0.8001416285119634,4.514968984203734e-08,0.04076785454835998,4.514968984203734e-08,0.8,4.514968984203734e-08,-0.1922813876978434
4.515542927713019e-08,0.8001416380302144,4.515542927713019e-08,0.02628139675895529,4.515542927713019e-08,0.8,4.515542927713019e-08,-0.1930824710560803
4.516100032159417e-08,0.8001416472663886,4.516100032159417e-08,0.0179490912669292,4.516100032159417e-08,0.8,4.516100032159417e-08,-0.1934207794457959
4.516685048547893e-08,0.8001416569623228,4.516685048547893e-08,0.0127208309343351,4.516685048547893e-08,0.8,4.516685048547893e-08,-0.1935074638050975
4.517347087621947e-08,0.8001416679311204,4.517347087621947e-08,0.00918850267873586,4.517347087621947e-08,0.8,4.517347087621947e-08,-0.1934123514276317
4.518144569690567e-08,0.8001416811387574,4.518144569690567e-08,0.006670066833274599,4.518144569690567e-08,0.8,4.518144569690567e-08,-0.193138985920974
4.519117081638341e-08,0.8001416972374793,4.519117081638341e-08,0.004855443330744478,4.519117081638341e-08,0.8,4.519117081638341e-08,-0.1926649849394746
4.520172397127214e-08,0.8001417146973336,4.520172397127214e-08,0.003640905057728867,4.520172397127214e-08,0.8,4.520172397127214e-08,-0.1920419586368076
4.521339782162274e-08,0.800141733999729,4.521339782162274e-08,0.00270610316589041,4.521339782162274e-08,0.8,4.521339782162274e-08,-0.191270686859174
4.522665487384564e-08,0.8001417559051109,4.522665487384564e-08,0.002021507009597536,4.522665487384564e-08,0.8,4.522665487384564e-08,-0.1903220480015735
4.524211401785431e-08,0.8001417814292595,4.524211401785431e-08,0.001650746198997192,4.524211401785431e-08,0.8,4.524211401785431e-08,-0.1891484133681197
4.526075108909979e-08,0.8001418121719374,4.526075108909979e-08,0.001446059760243965,4.526075108909979e-08,0.8,4.526075108909979e-08,-0.1876887417770975
4.528419695207369e-08,0.8001418508027391,4.528419695207369e-08,0.001296863241381883,4.528419695207369e-08,0.8,4.528419695207369e-08,-0.1858256104938849
4.531230391176295e-08,0.8001418970485251,4.531230391176295e-08,0.001168057004008014,4.531230391176295e-08,0.8,4.531230391176295e-08,-0.1835322120351442
4.534344827863535e-08,0.800141948209209,4.534344827863535e-08,0.001061188567890749,4.534344827863535e-08,0.8,4.534344827863535e-08,-0.1805214042421043
4.537458946540502e-08,0.8001419992777123,4.537458946540502e-08,0.0009929758906967903,4.537458946540502e-08,0.8,4.537458946540502e-08,-0.1757942544584493
4.540351758815281e-08,0.800142046639077,4.540351758815281e-08,0.0009705108835980447,4.540351758815281e-08,0.8,4.540351758815281e-08,-0.1691523477975094
4.544184809642496e-08,0.8001421092784443,4.544184809642496e-08,0.0009904872453068876,4.544184809642496e-08,0.8,4.544184809642496e-08,-0.1563318648550285
4.549999999999996e-08,0.8001422040579196,4.549999999999996e-08,0.001088777233037229,4.549999999999996e-08,0.8,4.549999999999996e-08,-0.1225814396473315
4.55459524524155e-08,0.8001422787391526,4.55459524524155e-08,0.001147123821390268,4.55459524524155e-08,0.8,4.55459524524155e-08,-0.07893050364072146
4.558896380040976e-08,0.8001423484686053,4.558896380040976e-08,0.001096298552964646,4.558896380040976e-08,0.8,4.558896380040976e-08,-0.02198008335282243
4.564056894814555e-08,0.8001424319106961,4.564056894814555e-08,0.0009440225506640702,4.564056894814555e-08,0.8,4.564056894814555e-08,0.06616447640009826
4.569139591678811e-08,0.8001425138603236,4.569139591678811e-08,0.0009538041666097139,4.569139591678811e-08,0.8,4.569139591678811e-08,0.1702217581683324
4.572473944091133e-08,0.8001425674946309,4.572473944091133e-08,0.0009070355896064347,4.572473944091133e-08,0.8,4.572473944091133e-08,0.2426859702463703
4.575813908817756e-08,0.8001426211188407,4.575813908817756e-08,0.0007860965502817949,4.575813908817756e-08,0.8,4.575813908817756e-08,0.311263502130283
4.578645895873837e-08,0.8001426665085757,4.578645895873837e-08,0.0006491981145477367,4.578645895873837e-08,0.8,4.578645895873837e-08,0.3610966584432862
4.581305434066238e-08,0.8001427090685762,4.581305434066238e-08,0.0005180552189151581,4.581305434066238e-08,0.8,4.581305434066238e-08,0.3983236424127271
4.584425368257212e-08,0.8001427589149197,4.584425368257212e-08,0.0003757332983744413,4.584425368257212e-08,0.8,4.584425368257212e-08,0.4296158056088601
4.58888310073474e-08,0.8001428299825956,4.58888310073474e-08,0.000217275889531262,4.58888310073474e-08,0.8,4.58888310073474e-08,0.4558058640085031
4.592638306477513e-08,0.8001428897110754,4.592638306477513e-08,0.0001326766714151892,4.592638306477513e-08,0.8,4.592638306477513e-08,0.4662457876248129
4.595954967489465e-08,0.8001429423584285,4.595954967489465e-08,8.607592423526301e-05,4.595954967489465e-08,0.8,4.595954967489465e-08,0.4699986362549656
4.597977483744731e-08,0.8001429744142964,4.597977483744731e-08,6.715387150194708e-05,4.597977483744731e-08,0.8,4.597977483744731e-08,0.4705754853288048
4.599999999999996e-08,0.8001430064332221,4.599999999999996e-08,5.290652839443334e-05,4.599999999999996e-08,0.8,4.599999999999996e-08,0.4702714702103886
4.604041405627062e-08,0.8001430703029615,4.604041405627062e-08,3.304383085548926e-05,4.604041405627062e-08,0.8,4.604041405627062e-08,0.4673723385491702
4.609008143421932e-08,0.8001431485943334,4.609008143421932e-08,1.653685937943393e-05,4.609008143421932e-08,0.8,4.609008143421932e-08,0.4581516131270584
4.614304088630945e-08,0.8001432318293239,4.614304088630945e-08,-1.124913410517768e-06,4.614304088630945e-08,0.8,4.614304088630945e-08,0.4362127694887458
4.618911373656148e-08,0.8001433040344261,4.618911373656148e-08,-3.257929125596833e-05,4.618911373656148e-08,0.8,4.618911373656148e-08,0.3987046353948163
4.622564859638911e-08,0.8001433611550548,4.622564859638911e-08,-9.016074156765401e-05,4.622564859638911e-08,0.8,4.622564859638911e-08,0.3486885567348611
4.62562115030256e-08,0.8001434088459517,4.62562115030256e-08,-0.0001788288548841827,4.62562115030256e-08,0.8,4.62562115030256e-08,0.2866194791551787
4.628375669101231e-08,0.8001434517554533,4.628375669101231e-08,-0.0002699646953005565,4.628375669101231e-08,0.8,4.628375669101231e-08,0.215069206746614
4.629713107433991e-08,0.8001434725650837,4.629713107433991e-08,-0.0002897553057933972,4.629713107433991e-08,0.8,4.629713107433991e-08,0.1787030830161759
4.631351141722755e-08,0.8001434980296972,4.631351141722755e-08,-0.0002609470003549541,4.631351141722755e-08,0.8,4.631351141722755e-08,0.1387064372220342
4.632836117157332e-08,0.8001435210938652,4.632836117157332e-08,-0.0001916402761222225,4.632836117157332e-08,0.8,4.632836117157332e-08,0.1091783095861799
4.634569761956105e-08,0.8001435479949939,4.634569761956105e-08,-8.97847343982818e-05,4.634569761956105e-08,0.8,4.634569761956105e-08,0.08285602564886969
4.637845140762074e-08,0.8001435987449687,4.637845140762074e-08,7.849404397900288e-05,4.637845140762074e-08,0.8,4.637845140762074e-08,0.05136514296315573
4.64033991954394e-08,0.8001436373347433,4.64033991954394e-08,0.0001632250574943166,4.64033991954394e-08,0.8,4.64033991954394e-08,0.03814744402178437
4.642589290944906e-08,0.800143672080094,4.642589290944906e-08,0.0002073776676173498,4.642589290944906e-08,0.8,4.642589290944906e-08,0.03091872265698533
4.645094238448042e-08,0.8001437107192108,4.645094238448042e-08,0.0002312408708208243,4.645094238448042e-08,0.8,4.645094238448042e-08,0.02567983405652938
4.647977401988273e-08,0.8001437551218454,4.647977401988273e-08,0.0002406324386852186,4.647977401988273e-08,0.8,4.647977401988273e-08,0.02162491704055528
4.649999999999996e-08,0.800143786226151,4.649999999999996e-08,0.000240102720098686,4.649999999999996e-08,0.8,4.649999999999996e-08,0.01958755603657035
4.654045196023443e-08,0.8001438483232893,4.654045196023443e-08,0.0002303368338488339,4.654045196023443e-08,0.8,4.654045196023443e-08,0.01661524176162908
4.659310592617416e-08,0.8001439289287944,4.659310592617416e-08,0.0002108179891379492,4.659310592617416e-08,0.8,4.659310592617416e-08,0.01400335181077944
4.665785097148302e-08,0.8001440276984386,4.665785097148302e-08,0.0001856652491632555,4.665785097148302e-08,0.8,4.665785097148302e-08,0.011481646818577
4.672606419584383e-08,0.8001441313462898,4.672606419584383e-08,0.000162429416630196,4.672606419584383e-08,0.8,4.672606419584383e-08,0.009138423597234359
4.679396803816012e-08,0.800144234103304,4.679396803816012e-08,0.000142011588783321,4.679396803816012e-08,0.8,4.679396803816012e-08,0.007170393169230788
4.686408502684135e-08,0.8001443397685638,4.686408502684135e-08,0.0001215485423130317,4.686408502684135e-08,0.8,4.686408502684135e-08,0.00554162599820343
4.694226322654264e-08,0.8001444570534298,4.694226322654264e-08,9.895178183537717e-05,4.694226322654264e-08,0.8,4.694226322654264e-08,0.004129165363015484
4.699999999999996e-08,0.8001445433135679,4.699999999999996e-08,8.315705534606434e-05,4.699999999999996e-08,0.8,4.699999999999996e-08,0.003311579315940229
4.707995819132493e-08,0.800144662270397,4.707995819132493e-08,6.334874344315676e-05,4.707995819132493e-08,0.8,4.707995819132493e-08,0.002437271440588806
4.716766225631559e-08,0.8001447920792072,4.716766225631559e-08,4.568423628027113e-05,4.716766225631559e-08,0.8,4.716766225631559e-08,0.001735235897491005
4.726143331363401e-08,0.8001449300894395,4.726143331363401e-08,3.149539556294859e-05,4.726143331363401e-08,0.8,4.726143331363401e-08,0.001206713496121454
4.73636118896723e-08,0.8001450795571943,4.73636118896723e-08,2.05360432153608e-05,4.73636118896723e-08,0.8,4.73636118896723e-08,0.0008202849983266936
4.743180594483613e-08,0.800145178779786,4.743180594483613e-08,1.536300673308452e-05,4.743180594483613e-08,0.8,4.743180594483613e-08,0.0006466205558164969
4.749999999999996e-08,0.8001452775759201,4.749999999999996e-08,1.144332405757759e-05,4.749999999999996e-08,0.8,4.749999999999996e-08,0.0005210896364856505
4.762772643833522e-08,0.8001454614711881,4.762772643833522e-08,6.902633249187398e-06,4.762772643833522e-08,0.8,4.762772643833522e-08,0.0003168074795710249
4.777478013585253e-08,0.8001456713365861,4.777478013585253e-08,3.57996828904381e-06,4.777478013585253e-08,0.8,4.777478013585253e-08,0.0001499783386430797
4.788739006792624e-08,0.8001458307009749,4.788739006792624e-08,2.171973200590788e-06,4.788739006792624e-08,0.8,4.788739006792624e-08,6.122817222927989e-05
4.799999999999995e-08,0.8001459888972589,4.799999999999995e-08,1.384374351100296e-06,4.799999999999995e-08,0.8,4.799999999999995e-08,-6.735753275748869e-06
4.822521986414738e-08,0.8001463017804534,4.822521986414738e-08,1.713173191049232e-07,4.822521986414738e-08,0.8,4.822521986414738e-08,-1.614173285572937e-05
4.849999999999995e-08,0.8001466771652584,4.849999999999995e-08,-9.268896411886601e-08,4.849999999999995e-08,0.8,4.849999999999995e-08,2.079689730025768e-05
4.874999999999995e-08,0.8001470126201491,4.874999999999995e-08,-2.065314677725766e-07,4.874999999999995e-08,0.8,4.874999999999995e-08,1.110931822157826e-05
4.899999999999995e-08,0.8001473422712333,4.899999999999995e-08,-1.76069747581646e-07,4.899999999999995e-08,0.8,4.899999999999995e-08,-5.300392675009994e-06
4.949999999999995e-08,0.8001479841101554,4.949999999999995e-08,5.638456894080141e-07,4.949999999999995e-08,0.8,4.949999999999995e-08,0.0002213408338504678
4.999999999999994e-08,0.8001486025806711,4.999999999999994e-08,-3.951760886019509e-07,4.999999999999994e-08,0.8,4.999999999999994e-08,-2.096623706891922e-05
5.000148633482372e-08,0.8001486043842451,5.000148633482372e-08,0.002167597502200924,5.000148633482372e-08,0.8,5.000148633482372e-08,8.739311887907196e-05
5.000263710296639e-08,0.8001486057804874,5.000263710296639e-08,0.003676583135407919,5.000263710296639e-08,0.8,5.000263710296639e-08,0.0001550660760671325
5.000373507507517e-08,0.8001486071125558,5.000373507507517e-08,0.004811595287706404,5.000373507507517e-08,0.8,5.000373507507517e-08,0.0001993405545339017
5.000471034149256e-08,0.8001486082956617,5.000471034149256e-08,0.005255816537073308,5.000471034149256e-08,0.8,5.000471034149256e-08,0.0002063567506603317
5.000563745490949e-08,0.80014860942027,5.000563745490949e-08,0.005076139748364036,5.000563745490949e-08,0.8,5.000563745490949e-08,0.0001808255735802359
5.000675712326494e-08,0.800148610778344,5.000675712326494e-08,0.004078825920810767,5.000675712326494e-08,0.8,5.000675712326494e-08,0.0001114475604746489
5.00082968164961e-08,0.8001486126456844,5.00082968164961e-08,0.00116447068643138,5.00082968164961e-08,0.8,5.00082968164961e-08,-6.372500890673818e-05
5.000914840824805e-08,0.8001486136783996,5.000914840824805e-08,-0.00133291206797557,5.000914840824805e-08,0.8,5.000914840824805e-08,-0.0002172165137597702
5.001e-08,0.8001486147110467,5.001e-08,-0.004320127008871718,5.001e-08,0.8,5.001e-08,-0.0003860307066568492
5.001009953559448e-08,0.8001486148317399,5.001009953559448e-08,-0.004853260777254023,5.001009953559448e-08,0.8,5.001009953559448e-08,-0.0004160407221825609
5.001020690458914e-08,0.8001486149619307,5.001020690458914e-08,-0.00542422761561422,5.001020690458914e-08,0.8,5.001020690458914e-08,-0.0004479188932762049
5.001036022112318e-08,0.8001486151478333,5.001036022112318e-08,-0.006229228831539092,5.001036022112318e-08,0.8,5.001036022112318e-08,-0.0004922566109976645
5.001066685419126e-08,0.8001486155196321,5.001066685419126e-08,-0.007801616579374677,5.001066685419126e-08,0.8,5.001066685419126e-08,-0.0005766515917124694
5.001128012032742e-08,0.800148616263203,5.001128012032742e-08,-0.01080777097838836,5.001128012032742e-08,0.8,5.001128012032742e-08,-0.0007296378154662795
5.001250665259975e-08,0.800148617750239,5.001250665259975e-08,-0.01637196434343513,5.001250665259975e-08,0.8,5.001250665259975e-08,-0.000983431470420725
5.001495971714441e-08,0.8001486207238875,5.001495971714441e-08,-0.02652800834808796,5.001495971714441e-08,0.8,5.001495971714441e-08,-0.001356653625234446
5.001733514652672e-08,0.8001486236028867,5.001733514652672e-08,-0.03603028488521551,5.001733514652672e-08,0.8,5.001733514652672e-08,-0.001622816523895942
5.001918371928629e-08,0.800148625842974,5.001918371928629e-08,-0.04252562752177884,5.001918371928629e-08,0.8,5.001918371928629e-08,-0.001740022964430513
5.002268072252243e-08,0.80014863007974,5.002268072252243e-08,-0.04796480877447642,5.002268072252243e-08,0.8,5.002268072252243e-08,-0.001566662340644441
5.002555553260912e-08,0.8001486335618331,5.002555553260912e-08,-0.04322120563693697,5.002555553260912e-08,0.8,5.002555553260912e-08,-0.0009863842201986675
5.002880224107487e-08,0.8001486374934524,5.002880224107487e-08,-0.02445207202785532,5.002880224107487e-08,0.8,5.002880224107487e-08,0.000201359019630119
5.003116401768707e-08,0.8001486403528368,5.003116401768707e-08,4.164344024851305e-05,5.003116401768707e-08,0.8,5.003116401768707e-08,0.00135024463935874
5.003374941742719e-08,0.8001486434823597,5.003374941742719e-08,0.03683827492256336,5.003374941742719e-08,0.8,5.003374941742719e-08,0.002953303071938558
5.003600223454158e-08,0.8001486462087928,5.003600223454158e-08,0.07596138676576879,5.003600223454158e-08,0.8,5.003600223454158e-08,0.004601638280605636
