/CLK X,/CLK Y,/out0 X,/out0 Y,/out1 X,/out1 Y,/out2 X,/out2 Y,/out3 X,/out3 Y,/out4 X,/out4 Y,/Vout X,/Vout Y,/Vin X,/Vin Y
1.076e-06,0.0001978785892173669,1.076e-06,1.8,1.076e-06,0,1.076e-06,0,1.076e-06,1.8,1.076e-06,0,1.076e-06,0.140625,1.076e-06,0.1494444444444445
1.08e-06,-7.445506833238639e-08,1.08e-06,1.8,1.08e-06,0,1.08e-06,0,1.08e-06,1.8,1.08e-06,0,1.08e-06,0.140625,1.08e-06,0.1500000000000139
1.084e-06,1.799994917723369,1.084e-06,1.8,1.084e-06,0,1.084e-06,0,1.084e-06,1.8,1.084e-06,0,1.084e-06,0.140625,1.084e-06,0.1505555555555609
1.088e-06,5.644139726189119e-08,1.088e-06,1.8,1.088e-06,0,1.088e-06,0,1.088e-06,1.8,1.088e-06,0,1.088e-06,0.140625,1.088e-06,0.1511111111111221
1.092e-06,1.799990069310707,1.092e-06,1.8,1.092e-06,0,1.092e-06,0,1.092e-06,1.8,1.092e-06,0,1.092e-06,0.140625,1.092e-06,0.1516666666666672
1.096e-06,0.0002590460442206189,1.096e-06,1.8,1.096e-06,0,1.096e-06,0,1.096e-06,1.8,1.096e-06,0,1.096e-06,0.140625,1.096e-06,0.1522222222222294
1.1e-06,-6.691264684973566e-08,1.1e-06,1.8,1.1e-06,0,1.1e-06,0,1.1e-06,1.8,1.1e-06,0,1.1e-06,0.140625,1.1e-06,0.1527777777777917
1.104000000000001e-06,1.799995478325627,1.104000000000001e-06,1.8,1.104000000000001e-06,0,1.104000000000001e-06,0,1.104000000000001e-06,1.8,1.104000000000001e-06,0,1.104000000000001e-06,0.140625,1.104000000000001e-06,0.1533333333333408
1.108000000000001e-06,3.809054635101628e-08,1.108000000000001e-06,1.8,1.108000000000001e-06,0,1.108000000000001e-06,0,1.108000000000001e-06,1.8,1.108000000000001e-06,0,1.108000000000001e-06,0.140625,1.108000000000001e-06,0.153888888888899
1.112000000000001e-06,1.799990022536294,1.112000000000001e-06,1.8,1.112000000000001e-06,0,1.112000000000001e-06,0,1.112000000000001e-06,1.8,1.112000000000001e-06,0,1.112000000000001e-06,0.140625,1.112000000000001e-06,0.1544444444444541
1.116000000000001e-06,0.0002684948701500517,1.116000000000001e-06,1.8,1.116000000000001e-06,0,1.116000000000001e-06,0,1.116000000000001e-06,1.8,1.116000000000001e-06,0,1.116000000000001e-06,0.140625,1.116000000000001e-06,0.15500000000001
1.120000000000001e-06,-6.419448658435382e-08,1.120000000000001e-06,1.8,1.120000000000001e-06,0,1.120000000000001e-06,0,1.120000000000001e-06,1.8,1.120000000000001e-06,0,1.120000000000001e-06,0.140625,1.120000000000001e-06,0.1555555555555695
1.124000000000001e-06,1.799995046782322,1.124000000000001e-06,1.8,1.124000000000001e-06,0,1.124000000000001e-06,0,1.124000000000001e-06,1.8,1.124000000000001e-06,0,1.124000000000001e-06,0.140625,1.124000000000001e-06,0.1561111111111136
1.128000000000001e-06,2.803993768954593e-08,1.128000000000001e-06,1.8,1.128000000000001e-06,0,1.128000000000001e-06,0,1.128000000000001e-06,1.8,1.128000000000001e-06,0,1.128000000000001e-06,0.140625,1.128000000000001e-06,0.1566666666666686
1.132000000000001e-06,1.799989610602305,1.132000000000001e-06,1.8,1.132000000000001e-06,0,1.132000000000001e-06,0,1.132000000000001e-06,1.8,1.132000000000001e-06,0,1.132000000000001e-06,0.140625,1.132000000000001e-06,0.1572222222222298
1.136000000000001e-06,0.0002730831527068889,1.136000000000001e-06,1.8,1.136000000000001e-06,0,1.136000000000001e-06,0,1.136000000000001e-06,1.8,1.136000000000001e-06,0,1.136000000000001e-06,0.140625,1.136000000000001e-06,0.1577777777777904
1.140000000000001e-06,7.147487583811217e-08,1.140000000000001e-06,1.8,1.140000000000001e-06,0,1.140000000000001e-06,0,1.140000000000001e-06,1.8,1.140000000000001e-06,0,1.140000000000001e-06,0.140625,1.140000000000001e-06,0.1583333333333474
1.144000000000001e-06,1.799996610472334,1.144000000000001e-06,1.8,1.144000000000001e-06,0,1.144000000000001e-06,0,1.144000000000001e-06,1.8,1.144000000000001e-06,0,1.144000000000001e-06,0.140625,1.144000000000001e-06,0.1588888888888985
1.148000000000002e-06,4.843541699569768e-09,1.148000000000002e-06,1.8,1.148000000000002e-06,0,1.148000000000002e-06,0,1.148000000000002e-06,1.8,1.148000000000002e-06,0,1.148000000000002e-06,0.140625,1.148000000000002e-06,0.15944444444445
1.152000000000002e-06,1.799988015735373,1.152000000000002e-06,1.8,1.152000000000002e-06,0,1.152000000000002e-06,0,1.152000000000002e-06,1.8,1.152000000000002e-06,0,1.152000000000002e-06,0.140625,1.152000000000002e-06,0.1600000000000129
1.156000000000002e-06,0.0002899395776710509,1.156000000000002e-06,1.8,1.156000000000002e-06,0,1.156000000000002e-06,0,1.156000000000002e-06,1.8,1.156000000000002e-06,0,1.156000000000002e-06,0.140625,1.156000000000002e-06,0.160555555555563
1.160000000000002e-06,7.125814281849148e-08,1.160000000000002e-06,1.8,1.160000000000002e-06,0,1.160000000000002e-06,0,1.160000000000002e-06,1.8,1.160000000000002e-06,0,1.160000000000002e-06,0.140625,1.160000000000002e-06,0.1611111111111111
1.164000000000002e-06,1.799995220978189,1.164000000000002e-06,1.8,1.164000000000002e-06,0,1.164000000000002e-06,0,1.164000000000002e-06,1.8,1.164000000000002e-06,0,1.164000000000002e-06,0.140625,1.164000000000002e-06,0.1616666666666777
1.168000000000002e-06,6.489162898326682e-08,1.168000000000002e-06,1.8,1.168000000000002e-06,0,1.168000000000002e-06,0,1.168000000000002e-06,1.8,1.168000000000002e-06,0,1.168000000000002e-06,0.140625,1.168000000000002e-06,0.1622222222222348
1.172000000000002e-06,1.799990341330108,1.172000000000002e-06,1.8,1.172000000000002e-06,0,1.172000000000002e-06,0,1.172000000000002e-06,1.8,1.172000000000002e-06,0,1.172000000000002e-06,0.140625,1.172000000000002e-06,0.1627777777777838
1.176000000000002e-06,0.000282186196237301,1.176000000000002e-06,1.8,1.176000000000002e-06,0,1.176000000000002e-06,0,1.176000000000002e-06,1.8,1.176000000000002e-06,0,1.176000000000002e-06,0.140625,1.176000000000002e-06,0.1633333333333344
1.180000000000002e-06,7.175414291116063e-08,1.180000000000002e-06,1.8,1.180000000000002e-06,0,1.180000000000002e-06,0,1.180000000000002e-06,1.8,1.180000000000002e-06,0,1.180000000000002e-06,0.140625,1.180000000000002e-06,0.1638888888888889
1.184000000000002e-06,1.799995078704917,1.184000000000002e-06,1.8,1.184000000000002e-06,0,1.184000000000002e-06,0,1.184000000000002e-06,1.8,1.184000000000002e-06,0,1.184000000000002e-06,0.140625,1.184000000000002e-06,0.1644444444444482
1.188000000000002e-06,1.123847953622815e-08,1.188000000000002e-06,1.8,1.188000000000002e-06,0,1.188000000000002e-06,0,1.188000000000002e-06,1.8,1.188000000000002e-06,0,1.188000000000002e-06,0.140625,1.188000000000002e-06,0.1650000000000082
1.192000000000003e-06,1.799989526366121,1.192000000000003e-06,0,1.192000000000003e-06,1.8,1.192000000000003e-06,0,1.192000000000003e-06,1.8,1.192000000000003e-06,0,1.192000000000003e-06,0.15625,1.192000000000003e-06,0.1655555555555622
1.196000000000003e-06,0.0002799268655353692,1.196000000000003e-06,0,1.196000000000003e-06,1.8,1.196000000000003e-06,0,1.196000000000003e-06,1.8,1.196000000000003e-06,0,1.196000000000003e-06,0.15625,1.196000000000003e-06,0.1661111111111134
1.200000000000003e-06,6.852779398807402e-08,1.200000000000003e-06,0,1.200000000000003e-06,1.8,1.200000000000003e-06,0,1.200000000000003e-06,1.8,1.200000000000003e-06,0,1.200000000000003e-06,0.15625,1.200000000000003e-06,0.166666666666667
1.204000000000003e-06,1.799995008246311,1.204000000000003e-06,0,1.204000000000003e-06,1.8,1.204000000000003e-06,0,1.204000000000003e-06,1.8,1.204000000000003e-06,0,1.204000000000003e-06,0.15625,1.204000000000003e-06,0.1672222222222294
1.208000000000003e-06,2.425603753802108e-08,1.208000000000003e-06,0,1.208000000000003e-06,1.8,1.208000000000003e-06,0,1.208000000000003e-06,1.8,1.208000000000003e-06,0,1.208000000000003e-06,0.15625,1.208000000000003e-06,0.1677777777777814
1.212000000000003e-06,1.799995706395144,1.212000000000003e-06,0,1.212000000000003e-06,1.8,1.212000000000003e-06,0,1.212000000000003e-06,1.8,1.212000000000003e-06,0,1.212000000000003e-06,0.15625,1.212000000000003e-06,0.1683333333333382
1.216000000000003e-06,0.0002213102180058405,1.216000000000003e-06,0,1.216000000000003e-06,1.8,1.216000000000003e-06,0,1.216000000000003e-06,1.8,1.216000000000003e-06,0,1.216000000000003e-06,0.15625,1.216000000000003e-06,0.1688888888888963
1.220000000000003e-06,6.685166823711758e-08,1.220000000000003e-06,0,1.220000000000003e-06,1.8,1.220000000000003e-06,0,1.220000000000003e-06,1.8,1.220000000000003e-06,0,1.220000000000003e-06,0.15625,1.220000000000003e-06,0.1694444444444449
1.224000000000003e-06,1.799994902660012,1.224000000000003e-06,0,1.224000000000003e-06,1.8,1.224000000000003e-06,0,1.224000000000003e-06,1.8,1.224000000000003e-06,0,1.224000000000003e-06,0.15625,1.224000000000003e-06,0.1700000000000103
1.228000000000003e-06,4.63780591895536e-08,1.228000000000003e-06,0,1.228000000000003e-06,1.8,1.228000000000003e-06,0,1.228000000000003e-06,1.8,1.228000000000003e-06,0,1.228000000000003e-06,0.15625,1.228000000000003e-06,0.1705555555555646
1.232000000000003e-06,1.799990220587308,1.232000000000003e-06,0,1.232000000000003e-06,1.8,1.232000000000003e-06,0,1.232000000000003e-06,1.8,1.232000000000003e-06,0,1.232000000000003e-06,0.15625,1.232000000000003e-06,0.1711111111111225
1.236000000000003e-06,0.000293168222665053,1.236000000000003e-06,0,1.236000000000003e-06,1.8,1.236000000000003e-06,0,1.236000000000003e-06,1.8,1.236000000000003e-06,0,1.236000000000003e-06,0.15625,1.236000000000003e-06,0.1716666666666688
1.240000000000004e-06,-7.034093262983309e-08,1.240000000000004e-06,0,1.240000000000004e-06,1.8,1.240000000000004e-06,0,1.240000000000004e-06,1.8,1.240000000000004e-06,0,1.240000000000004e-06,0.15625,1.240000000000004e-06,0.1722222222222227
1.244000000000004e-06,1.799995553978426,1.244000000000004e-06,0,1.244000000000004e-06,1.8,1.244000000000004e-06,0,1.244000000000004e-06,1.8,1.244000000000004e-06,0,1.244000000000004e-06,0.15625,1.244000000000004e-06,0.1727777777777835
1.248000000000004e-06,6.251785021002968e-08,1.248000000000004e-06,0,1.248000000000004e-06,1.8,1.248000000000004e-06,0,1.248000000000004e-06,1.8,1.248000000000004e-06,0,1.248000000000004e-06,0.15625,1.248000000000004e-06,0.1733333333333427
1.252000000000004e-06,1.799989418258338,1.252000000000004e-06,0,1.252000000000004e-06,1.8,1.252000000000004e-06,0,1.252000000000004e-06,1.8,1.252000000000004e-06,0,1.252000000000004e-06,0.15625,1.252000000000004e-06,0.1738888888888961
1.256000000000004e-06,0.0002707463963943909,1.256000000000004e-06,0,1.256000000000004e-06,1.8,1.256000000000004e-06,0,1.256000000000004e-06,1.8,1.256000000000004e-06,0,1.256000000000004e-06,0.15625,1.256000000000004e-06,0.1744444444444548
1.260000000000004e-06,7.495135144573899e-08,1.260000000000004e-06,0,1.260000000000004e-06,1.8,1.260000000000004e-06,0,1.260000000000004e-06,1.8,1.260000000000004e-06,0,1.260000000000004e-06,0.15625,1.260000000000004e-06,0.1750000000000006
1.264000000000004e-06,1.799995106165327,1.264000000000004e-06,0,1.264000000000004e-06,1.8,1.264000000000004e-06,0,1.264000000000004e-06,1.8,1.264000000000004e-06,0,1.264000000000004e-06,0.15625,1.264000000000004e-06,0.1755555555555662
1.268000000000004e-06,6.17416742979075e-08,1.268000000000004e-06,0,1.268000000000004e-06,1.8,1.268000000000004e-06,0,1.268000000000004e-06,1.8,1.268000000000004e-06,0,1.268000000000004e-06,0.15625,1.268000000000004e-06,0.1761111111111175
1.272000000000004e-06,1.799989641159852,1.272000000000004e-06,0,1.272000000000004e-06,1.8,1.272000000000004e-06,0,1.272000000000004e-06,1.8,1.272000000000004e-06,0,1.272000000000004e-06,0.15625,1.272000000000004e-06,0.1766666666666775
1.276000000000004e-06,-0.0002101502414412794,1.276000000000004e-06,0,1.276000000000004e-06,1.8,1.276000000000004e-06,0,1.276000000000004e-06,1.8,1.276000000000004e-06,0,1.276000000000004e-06,0.15625,1.276000000000004e-06,0.1772222222222238
1.280000000000004e-06,-1.539944205585289e-08,1.280000000000004e-06,0,1.280000000000004e-06,1.8,1.280000000000004e-06,0,1.280000000000004e-06,1.8,1.280000000000004e-06,0,1.280000000000004e-06,0.15625,1.280000000000004e-06,0.1777777777777784
1.284000000000005e-06,1.79999699064417,1.284000000000005e-06,0,1.284000000000005e-06,1.8,1.284000000000005e-06,0,1.284000000000005e-06,1.8,1.284000000000005e-06,0,1.284000000000005e-06,0.15625,1.284000000000005e-06,0.1783333333333386
1.288000000000005e-06,4.406030988724621e-09,1.288000000000005e-06,0,1.288000000000005e-06,1.8,1.288000000000005e-06,0,1.288000000000005e-06,1.8,1.288000000000005e-06,0,1.288000000000005e-06,0.15625,1.288000000000005e-06,0.1788888888889021
1.292000000000005e-06,1.799987769440363,1.292000000000005e-06,0,1.292000000000005e-06,1.8,1.292000000000005e-06,0,1.292000000000005e-06,1.8,1.292000000000005e-06,0,1.292000000000005e-06,0.15625,1.292000000000005e-06,0.1794444444444558
1.296000000000005e-06,0.0002588345578609003,1.296000000000005e-06,0,1.296000000000005e-06,1.8,1.296000000000005e-06,0,1.296000000000005e-06,1.8,1.296000000000005e-06,0,1.296000000000005e-06,0.15625,1.296000000000005e-06,0.1800000000000039
1.300000000000005e-06,7.644941511877252e-08,1.300000000000005e-06,0,1.300000000000005e-06,1.8,1.300000000000005e-06,0,1.300000000000005e-06,1.8,1.300000000000005e-06,0,1.300000000000005e-06,0.15625,1.300000000000005e-06,0.1805555555555702
1.304000000000005e-06,1.799995278954294,1.304000000000005e-06,0,1.304000000000005e-06,1.8,1.304000000000005e-06,0,1.304000000000005e-06,1.8,1.304000000000005e-06,0,1.304000000000005e-06,0.15625,1.304000000000005e-06,0.1811111111111215
1.308000000000005e-06,9.434335798011163e-09,1.308000000000005e-06,0,1.308000000000005e-06,1.8,1.308000000000005e-06,0,1.308000000000005e-06,1.8,1.308000000000005e-06,0,1.308000000000005e-06,0.15625,1.308000000000005e-06,0.1816666666666774
1.312000000000005e-06,1.799990543479026,1.312000000000005e-06,0,1.312000000000005e-06,1.8,1.312000000000005e-06,0,1.312000000000005e-06,1.8,1.312000000000005e-06,0,1.312000000000005e-06,0.15625,1.312000000000005e-06,0.1822222222222327
1.316000000000005e-06,0.000278198603780672,1.316000000000005e-06,0,1.316000000000005e-06,1.8,1.316000000000005e-06,0,1.316000000000005e-06,1.8,1.316000000000005e-06,0,1.316000000000005e-06,0.15625,1.316000000000005e-06,0.1827777777777804
1.320000000000005e-06,-7.136258015511176e-08,1.320000000000005e-06,0,1.320000000000005e-06,1.8,1.320000000000005e-06,0,1.320000000000005e-06,1.8,1.320000000000005e-06,0,1.320000000000005e-06,0.15625,1.320000000000005e-06,0.183333333333348
1.324000000000005e-06,1.799995088735695,1.324000000000005e-06,0,1.324000000000005e-06,1.8,1.324000000000005e-06,0,1.324000000000005e-06,1.8,1.324000000000005e-06,0,1.324000000000005e-06,0.15625,1.324000000000005e-06,0.1838888888888978
1.328000000000006e-06,4.516453083860629e-08,1.328000000000006e-06,0,1.328000000000006e-06,1.8,1.328000000000006e-06,0,1.328000000000006e-06,1.8,1.328000000000006e-06,0,1.328000000000006e-06,0.15625,1.328000000000006e-06,0.1844444444444496
1.332000000000006e-06,1.799989757211329,1.332000000000006e-06,0,1.332000000000006e-06,1.8,1.332000000000006e-06,0,1.332000000000006e-06,1.8,1.332000000000006e-06,0,1.332000000000006e-06,0.15625,1.332000000000006e-06,0.1850000000000035
1.336000000000006e-06,0.0002782661723988286,1.336000000000006e-06,0,1.336000000000006e-06,1.8,1.336000000000006e-06,0,1.336000000000006e-06,1.8,1.336000000000006e-06,0,1.336000000000006e-06,0.15625,1.336000000000006e-06,0.1855555555555695
1.340000000000006e-06,-7.157592834138581e-08,1.340000000000006e-06,0,1.340000000000006e-06,1.8,1.340000000000006e-06,0,1.340000000000006e-06,1.8,1.340000000000006e-06,0,1.340000000000006e-06,0.15625,1.340000000000006e-06,0.1861111111111258
1.344000000000006e-06,1.799995029090952,1.344000000000006e-06,0,1.344000000000006e-06,1.8,1.344000000000006e-06,0,1.344000000000006e-06,1.8,1.344000000000006e-06,0,1.344000000000006e-06,0.15625,1.344000000000006e-06,0.1866666666666679
1.348000000000006e-06,-2.313517452806567e-08,1.348000000000006e-06,0,1.348000000000006e-06,1.8,1.348000000000006e-06,0,1.348000000000006e-06,1.8,1.348000000000006e-06,0,1.348000000000006e-06,0.15625,1.348000000000006e-06,0.187222222222226
1.352000000000006e-06,1.799996405676834,1.352000000000006e-06,0,1.352000000000006e-06,1.8,1.352000000000006e-06,0,1.352000000000006e-06,1.8,1.352000000000006e-06,0,1.352000000000006e-06,0.15625,1.352000000000006e-06,0.1877777777777834
1.356000000000006e-06,0.0002455287553908627,1.356000000000006e-06,0,1.356000000000006e-06,1.8,1.356000000000006e-06,0,1.356000000000006e-06,1.8,1.356000000000006e-06,0,1.356000000000006e-06,0.15625,1.356000000000006e-06,0.1883333333333385
1.360000000000006e-06,-6.551135012437277e-08,1.360000000000006e-06,0,1.360000000000006e-06,1.8,1.360000000000006e-06,0,1.360000000000006e-06,1.8,1.360000000000006e-06,0,1.360000000000006e-06,0.15625,1.360000000000006e-06,0.1888888888889036
1.364000000000006e-06,1.799994876892071,1.364000000000006e-06,0,1.364000000000006e-06,1.8,1.364000000000006e-06,0,1.364000000000006e-06,1.8,1.364000000000006e-06,0,1.364000000000006e-06,0.15625,1.364000000000006e-06,0.1894444444444575
1.368000000000006e-06,4.26460345028043e-08,1.368000000000006e-06,0,1.368000000000006e-06,1.8,1.368000000000006e-06,0,1.368000000000006e-06,1.8,1.368000000000006e-06,0,1.368000000000006e-06,0.15625,1.368000000000006e-06,0.1900000000000105
1.372000000000007e-06,1.799990318340645,1.372000000000007e-06,0,1.372000000000007e-06,1.8,1.372000000000007e-06,0,1.372000000000007e-06,1.8,1.372000000000007e-06,0,1.372000000000007e-06,0.15625,1.372000000000007e-06,0.1905555555555679
1.376000000000007e-06,0.0002708957012381664,1.376000000000007e-06,0,1.376000000000007e-06,1.8,1.376000000000007e-06,0,1.376000000000007e-06,1.8,1.376000000000007e-06,0,1.376000000000007e-06,0.15625,1.376000000000007e-06,0.191111111111121
1.380000000000007e-06,6.817715060589715e-08,1.380000000000007e-06,0,1.380000000000007e-06,1.8,1.380000000000007e-06,0,1.380000000000007e-06,1.8,1.380000000000007e-06,0,1.380000000000007e-06,0.15625,1.380000000000007e-06,0.1916666666666676
1.384000000000007e-06,1.799995781194532,1.384000000000007e-06,0,1.384000000000007e-06,1.8,1.384000000000007e-06,0,1.384000000000007e-06,1.8,1.384000000000007e-06,0,1.384000000000007e-06,0.15625,1.384000000000007e-06,0.1922222222222359
1.388000000000007e-06,1.05064807831085e-08,1.388000000000007e-06,0,1.388000000000007e-06,1.8,1.388000000000007e-06,0,1.388000000000007e-06,1.8,1.388000000000007e-06,0,1.388000000000007e-06,0.15625,1.388000000000007e-06,0.1927777777777882
1.392000000000007e-06,1.799989370571464,1.392000000000007e-06,0,1.392000000000007e-06,1.8,1.392000000000007e-06,0,1.392000000000007e-06,1.8,1.392000000000007e-06,0,1.392000000000007e-06,0.15625,1.392000000000007e-06,0.1933333333333379
1.396000000000007e-06,-3.374478749171937e-06,1.396000000000007e-06,0,1.396000000000007e-06,1.8,1.396000000000007e-06,0,1.396000000000007e-06,1.8,1.396000000000007e-06,0,1.396000000000007e-06,0.15625,1.396000000000007e-06,0.1938888888888973
1.400000000000007e-06,-1.43613277411179e-08,1.400000000000007e-06,0,1.400000000000007e-06,1.8,1.400000000000007e-06,0,1.400000000000007e-06,1.8,1.400000000000007e-06,0,1.400000000000007e-06,0.15625,1.400000000000007e-06,0.1944444444444454
1.404000000000007e-06,1.799994366791562,1.404000000000007e-06,1.8,1.404000000000007e-06,1.8,1.404000000000007e-06,0,1.404000000000007e-06,1.8,1.404000000000007e-06,0,1.404000000000007e-06,0.171875,1.404000000000007e-06,0.1950000000000107
1.408000000000007e-06,9.928076707567213e-09,1.408000000000007e-06,1.8,1.408000000000007e-06,1.8,1.408000000000007e-06,0,1.408000000000007e-06,1.8,1.408000000000007e-06,0,1.408000000000007e-06,0.171875,1.408000000000007e-06,0.1955555555555687
1.412000000000007e-06,1.79999004991068,1.412000000000007e-06,1.8,1.412000000000007e-06,1.8,1.412000000000007e-06,0,1.412000000000007e-06,1.8,1.412000000000007e-06,0,1.412000000000007e-06,0.171875,1.412000000000007e-06,0.1961111111111224
1.416000000000007e-06,-0.0002031223096212284,1.416000000000007e-06,1.8,1.416000000000007e-06,1.8,1.416000000000007e-06,0,1.416000000000007e-06,1.8,1.416000000000007e-06,0,1.416000000000007e-06,0.171875,1.416000000000007e-06,0.1966666666666763
1.420000000000008e-06,-1.058566259232891e-08,1.420000000000008e-06,1.8,1.420000000000008e-06,1.8,1.420000000000008e-06,0,1.420000000000008e-06,1.8,1.420000000000008e-06,0,1.420000000000008e-06,0.171875,1.420000000000008e-06,0.1972222222222233
1.424000000000008e-06,1.799997370271289,1.424000000000008e-06,1.8,1.424000000000008e-06,1.8,1.424000000000008e-06,0,1.424000000000008e-06,1.8,1.424000000000008e-06,0,1.424000000000008e-06,0.171875,1.424000000000008e-06,0.1977777777777867
1.428000000000008e-06,5.794163552426098e-08,1.428000000000008e-06,1.8,1.428000000000008e-06,1.8,1.428000000000008e-06,0,1.428000000000008e-06,1.8,1.428000000000008e-06,0,1.428000000000008e-06,0.171875,1.428000000000008e-06,0.1983333333333473
1.432000000000008e-06,1.799987516198614,1.432000000000008e-06,1.8,1.432000000000008e-06,1.8,1.432000000000008e-06,0,1.432000000000008e-06,1.8,1.432000000000008e-06,0,1.432000000000008e-06,0.171875,1.432000000000008e-06,0.1988888888888987
1.436000000000008e-06,0.0002480568336091446,1.436000000000008e-06,1.8,1.436000000000008e-06,1.8,1.436000000000008e-06,0,1.436000000000008e-06,1.8,1.436000000000008e-06,0,1.436000000000008e-06,0.171875,1.436000000000008e-06,0.1994444444444486
1.440000000000008e-06,-3.486659580295881e-08,1.440000000000008e-06,1.8,1.440000000000008e-06,1.8,1.440000000000008e-06,0,1.440000000000008e-06,1.8,1.440000000000008e-06,0,1.440000000000008e-06,0.171875,1.440000000000008e-06,0.2000000000000011
1.444000000000008e-06,1.799995316855717,1.444000000000008e-06,1.8,1.444000000000008e-06,1.8,1.444000000000008e-06,0,1.444000000000008e-06,1.8,1.444000000000008e-06,0,1.444000000000008e-06,0.171875,1.444000000000008e-06,0.2005555555555606
1.448000000000008e-06,1.610099549926672e-08,1.448000000000008e-06,1.8,1.448000000000008e-06,1.8,1.448000000000008e-06,0,1.448000000000008e-06,1.8,1.448000000000008e-06,0,1.448000000000008e-06,0.171875,1.448000000000008e-06,0.2011111111111148
1.452000000000008e-06,1.79999072636268,1.452000000000008e-06,1.8,1.452000000000008e-06,1.8,1.452000000000008e-06,0,1.452000000000008e-06,1.8,1.452000000000008e-06,0,1.452000000000008e-06,0.171875,1.452000000000008e-06,0.2016666666666687
1.456000000000008e-06,0.0002730625555097054,1.456000000000008e-06,1.8,1.456000000000008e-06,1.8,1.456000000000008e-06,0,1.456000000000008e-06,1.8,1.456000000000008e-06,0,1.456000000000008e-06,0.171875,1.456000000000008e-06,0.2022222222222347
1.460000000000008e-06,-2.293176946111035e-08,1.460000000000008e-06,1.8,1.460000000000008e-06,1.8,1.460000000000008e-06,0,1.460000000000008e-06,1.8,1.460000000000008e-06,0,1.460000000000008e-06,0.171875,1.460000000000008e-06,0.2027777777777789
1.464000000000009e-06,1.799995079282767,1.464000000000009e-06,1.8,1.464000000000009e-06,1.8,1.464000000000009e-06,0,1.464000000000009e-06,1.8,1.464000000000009e-06,0,1.464000000000009e-06,0.171875,1.464000000000009e-06,0.2033333333333427
1.468000000000009e-06,2.000477997917308e-08,1.468000000000009e-06,1.8,1.468000000000009e-06,1.8,1.468000000000009e-06,0,1.468000000000009e-06,1.8,1.468000000000009e-06,0,1.468000000000009e-06,0.171875,1.468000000000009e-06,0.2038888888888931
1.472000000000009e-06,1.799989137412545,1.472000000000009e-06,1.8,1.472000000000009e-06,1.8,1.472000000000009e-06,0,1.472000000000009e-06,1.8,1.472000000000009e-06,0,1.472000000000009e-06,0.171875,1.472000000000009e-06,0.204444444444447
1.476000000000009e-06,0.0002633937059627911,1.476000000000009e-06,1.8,1.476000000000009e-06,1.8,1.476000000000009e-06,0,1.476000000000009e-06,1.8,1.476000000000009e-06,0,1.476000000000009e-06,0.171875,1.476000000000009e-06,0.2050000000000135
1.480000000000009e-06,-7.13772876802642e-08,1.480000000000009e-06,1.8,1.480000000000009e-06,1.8,1.480000000000009e-06,0,1.480000000000009e-06,1.8,1.480000000000009e-06,0,1.480000000000009e-06,0.171875,1.480000000000009e-06,0.2055555555555568
1.484000000000009e-06,1.799994937041922,1.484000000000009e-06,1.8,1.484000000000009e-06,1.8,1.484000000000009e-06,0,1.484000000000009e-06,1.8,1.484000000000009e-06,0,1.484000000000009e-06,0.171875,1.484000000000009e-06,0.2061111111111191
1.488000000000009e-06,2.290997881310707e-08,1.488000000000009e-06,1.8,1.488000000000009e-06,1.8,1.488000000000009e-06,0,1.488000000000009e-06,1.8,1.488000000000009e-06,0,1.488000000000009e-06,0.171875,1.488000000000009e-06,0.2066666666666746
1.492000000000009e-06,1.799996977179146,1.492000000000009e-06,1.8,1.492000000000009e-06,1.8,1.492000000000009e-06,0,1.492000000000009e-06,1.8,1.492000000000009e-06,0,1.492000000000009e-06,0.171875,1.492000000000009e-06,0.2072222222222285
1.496000000000009e-06,0.0002574481819647962,1.496000000000009e-06,1.8,1.496000000000009e-06,1.8,1.496000000000009e-06,0,1.496000000000009e-06,1.8,1.496000000000009e-06,0,1.496000000000009e-06,0.171875,1.496000000000009e-06,0.2077777777777839
1.500000000000009e-06,-6.361100215679234e-08,1.500000000000009e-06,1.8,1.500000000000009e-06,1.8,1.500000000000009e-06,0,1.500000000000009e-06,1.8,1.500000000000009e-06,0,1.500000000000009e-06,0.171875,1.500000000000009e-06,0.2083333333333346
1.504000000000009e-06,1.799994852933762,1.504000000000009e-06,1.8,1.504000000000009e-06,1.8,1.504000000000009e-06,0,1.504000000000009e-06,1.8,1.504000000000009e-06,0,1.504000000000009e-06,0.171875,1.504000000000009e-06,0.2088888888888986
1.50800000000001e-06,5.855258172375392e-09,1.50800000000001e-06,1.8,1.50800000000001e-06,1.8,1.50800000000001e-06,0,1.50800000000001e-06,1.8,1.50800000000001e-06,0,1.50800000000001e-06,0.171875,1.50800000000001e-06,0.209444444444454
1.51200000000001e-06,1.799990354218955,1.51200000000001e-06,1.8,1.51200000000001e-06,1.8,1.51200000000001e-06,0,1.51200000000001e-06,1.8,1.51200000000001e-06,0,1.51200000000001e-06,0.171875,1.51200000000001e-06,0.2100000000000052
1.51600000000001e-06,0.0002836583437690561,1.51600000000001e-06,1.8,1.51600000000001e-06,1.8,1.51600000000001e-06,0,1.51600000000001e-06,1.8,1.51600000000001e-06,0,1.51600000000001e-06,0.171875,1.51600000000001e-06,0.210555555555566
